1.05,-0.02,0.10,-3.35,-3.35,-0.32
1.04,-0.02,0.10,-3.13,-3.15,-0.10
1.05,-0.02,0.10,-3.17,-2.95,-0.26
1.04,-0.02,0.10,-3.15,-2.72,-0.34
1.04,-0.02,0.10,-3.16,-2.05,-0.77
1.04,-0.02,0.10,-3.11,-1.46,-0.83
1.04,-0.02,0.10,-3.18,-0.97,-1.40
1.04,-0.02,0.10,-3.31,-0.07,-2.02
1.05,-0.02,0.11,-3.44,0.65,-2.26
1.04,-0.01,0.11,-3.56,1.44,-2.60
1.04,-0.02,0.11,-3.72,1.81,-2.77
1.03,-0.01,0.10,-3.93,2.34,-3.12
1.03,-0.01,0.11,-3.66,2.64,-2.95
1.03,-0.02,0.11,-3.73,2.78,-3.18
1.03,-0.01,0.12,-3.66,2.33,-3.25
1.02,-0.01,0.12,-3.47,2.20,-3.09
1.02,-0.02,0.12,-3.53,1.85,-2.69
1.02,-0.01,0.12,-3.56,1.49,-2.15
1.02,-0.01,0.11,-3.80,0.79,-1.69
1.02,-0.01,0.11,-3.94,-0.01,-1.20
1.02,-0.02,0.12,-3.84,-0.79,-0.70
1.02,-0.01,0.11,-3.92,-1.54,-0.08
1.02,-0.01,0.11,-4.05,-1.96,-0.05
1.02,-0.01,0.12,-4.15,-2.46,0.46
1.03,-0.02,0.11,-3.92,-2.66,0.57
1.02,-0.02,0.12,-3.86,-3.15,0.56
1.03,-0.02,0.11,-3.53,-3.09,0.29
1.03,-0.02,0.11,-3.47,-3.27,0.54
1.03,-0.02,0.11,-3.66,-3.05,0.85
1.03,-0.02,0.11,-3.32,-3.05,1.08
1.03,-0.02,0.12,-3.28,-2.81,1.17
1.04,-0.02,0.12,-3.23,-2.49,0.87
1.03,-0.02,0.12,-2.97,-2.24,1.02
1.03,-0.02,0.11,-3.02,-2.43,0.88
1.03,-0.02,0.10,-3.02,-2.18,0.83
1.04,-0.03,0.11,-2.85,-2.33,0.65
1.05,-0.02,0.10,-2.76,-2.08,0.33
1.04,-0.02,0.11,-2.54,-1.79,0.06
1.04,-0.02,0.11,-2.90,-1.50,-0.08
1.04,-0.02,0.11,-2.92,-1.45,-0.40
1.03,-0.02,0.11,-3.02,-1.68,-0.33
1.03,-0.02,0.11,-3.24,-1.74,-0.66
1.04,-0.02,0.10,-3.53,-1.23,-0.60
1.03,-0.02,0.09,-3.66,-1.31,-0.69
1.03,-0.01,0.10,-3.68,-1.21,-1.03
1.03,-0.01,0.11,-3.89,-1.17,-1.02
1.03,-0.02,0.10,-4.08,-0.92,-1.46
1.04,-0.02,0.10,-4.24,-0.98,-1.72
1.03,-0.02,0.10,-4.18,-0.77,-1.87
1.02,-0.01,0.10,-4.13,-0.98,-2.00
1.03,-0.01,0.11,-4.18,-1.14,-1.64
1.02,-0.01,0.11,-4.08,-1.10,-1.66
1.02,-0.01,0.11,-3.94,-0.72,-1.40
1.03,-0.02,0.11,-3.65,-0.50,-1.66
1.02,-0.01,0.11,-3.40,-0.50,-1.24
1.03,-0.01,0.12,-3.33,-0.24,-1.05
1.02,-0.01,0.11,-3.20,-0.31,-0.95
1.02,-0.01,0.11,-3.19,-0.01,-0.74
1.01,-0.01,0.11,-3.24,0.02,-0.72
1.02,-0.01,0.11,-2.89,0.30,-0.75
1.02,-0.00,0.12,-3.08,0.34,-0.62
1.02,-0.00,0.12,-3.07,-0.05,-0.41
1.02,-0.00,0.12,-3.41,-0.38,-0.27
1.02,-0.01,0.12,-3.63,-0.87,-0.14
1.03,-0.01,0.13,-4.08,-1.05,-0.20
1.03,-0.01,0.11,-4.15,-1.13,-0.37
1.03,-0.01,0.11,-4.18,-1.37,-0.58
1.03,-0.01,0.12,-4.24,-1.47,-0.57
1.03,-0.02,0.12,-4.55,-1.58,-0.74
1.03,-0.01,0.11,-4.28,-1.62,-0.39
1.03,-0.02,0.11,-4.40,-1.54,-0.18
1.03,-0.01,0.12,-4.44,-1.80,-0.12
1.03,-0.02,0.11,-4.21,-2.09,0.10
1.03,-0.02,0.10,-4.31,-2.24,0.10
1.03,-0.02,0.11,-4.28,-2.09,-0.60
1.03,-0.02,0.09,-4.18,-2.02,-0.36
1.03,-0.02,0.10,-4.13,-1.69,-0.68
1.02,-0.02,0.10,-4.17,-0.95,-0.76
1.02,-0.02,0.10,-4.24,-1.18,-0.52
