xacc,yacc,zacc,xgyro,ygyro,zgyro
1.03,0.02,0.32,-1.08,-3.89,1.67
1.03,0.02,0.32,-1.05,-3.93,1.69
1.03,0.02,0.32,-1.16,-3.85,1.51
1.03,0.02,0.32,-1.31,-3.96,1.66
1.03,0.03,0.31,-1.46,-3.79,1.16
1.02,0.02,0.30,-1.50,-3.78,0.96
1.03,0.02,0.30,-1.46,-3.11,0.60
1.03,0.02,0.30,-1.53,-2.34,0.53
1.02,0.02,0.30,-1.92,-2.14,-1.07
1.02,0.01,0.31,-2.18,-2.11,-3.34
1.03,0.01,0.30,-2.01,-1.53,-4.27
1.04,0.01,0.30,-1.20,-0.30,-3.35
1.04,0.01,0.30,-1.08,0.79,-3.62
1.06,0.01,0.31,-0.58,1.31,-4.48
1.08,0.00,0.31,0.21,2.53,-5.70
1.08,0.00,0.31,1.10,3.62,-6.86
1.07,0.01,0.32,1.48,4.79,-8.37
1.08,0.02,0.33,1.69,4.97,-10.30
1.09,0.02,0.34,2.11,5.97,-12.68
1.11,0.04,0.35,2.54,7.10,-14.72
1.12,0.04,0.35,3.50,7.46,-17.71
1.12,0.03,0.38,4.83,7.66,-21.42
1.11,0.03,0.40,6.16,7.33,-25.02
1.11,0.04,0.42,7.70,6.89,-28.69
1.10,0.04,0.43,9.51,6.18,-30.71
1.08,0.05,0.45,11.18,5.11,-31.55
1.04,0.07,0.46,12.36,3.28,-31.02
1.02,0.07,0.47,13.44,1.40,-29.07
0.99,0.09,0.49,14.47,-1.56,-27.08
0.98,0.11,0.47,15.21,-5.81,-25.50
0.97,0.11,0.46,16.01,-10.73,-25.24
0.97,0.12,0.45,17.05,-15.95,-25.56
0.99,0.13,0.45,18.67,-20.85,-25.32
1.01,0.12,0.45,19.67,-25.15,-24.09
1.03,0.12,0.44,21.24,-28.98,-23.72
1.07,0.11,0.45,22.80,-32.19,-23.12
1.09,0.09,0.46,24.37,-34.85,-22.37
1.09,0.08,0.48,26.21,-37.27,-23.33
1.11,0.08,0.46,29.05,-39.63,-25.08
1.10,0.06,0.48,31.60,-41.29,-26.57
1.08,0.04,0.48,34.10,-42.89,-28.23
1.05,0.03,0.49,37.04,-44.60,-30.39
1.02,0.03,0.49,40.13,-46.02,-33.12
1.01,0.04,0.48,43.28,-47.80,-37.58
1.01,0.06,0.47,45.91,-49.40,-41.63
1.03,0.09,0.46,49.10,-50.44,-45.46
1.05,0.12,0.44,51.39,-50.35,-48.08
1.08,0.16,0.44,53.36,-50.31,-50.02
1.09,0.19,0.42,54.16,-50.70,-52.30
1.09,0.20,0.42,54.89,-51.81,-54.12
1.08,0.20,0.41,55.95,-53.97,-56.27
1.07,0.22,0.41,56.42,-57.15,-58.49
1.08,0.24,0.41,55.73,-60.82,-60.43
1.07,0.21,0.41,55.11,-65.02,-56.42
1.06,0.17,0.44,55.47,-71.12,-56.40
1.02,0.16,0.45,55.40,-77.25,-55.79
0.97,0.14,0.47,54.81,-83.18,-54.15
0.98,0.12,0.46,56.86,-87.70,-55.66
1.04,0.12,0.47,59.98,-88.19,-55.70
1.09,0.15,0.45,60.10,-88.69,-54.27
1.09,0.16,0.42,61.01,-91.60,-58.82
1.10,0.18,0.39,62.44,-95.81,-55.64
1.07,0.24,0.36,60.50,-100.40,-49.53
1.02,0.27,0.31,58.76,-110.66,-38.60
0.98,0.28,0.29,53.76,-122.42,-21.34
0.94,0.25,0.24,46.76,-138.73,-8.76
0.90,0.19,0.18,41.08,-157.28,1.20
0.85,0.18,0.11,34.70,-176.65,10.98
0.82,0.17,0.00,30.05,-193.96,23.74
0.88,0.18,-0.12,24.65,-206.58,39.54
0.93,0.22,-0.25,19.06,-213.78,51.09
1.00,0.21,-0.37,11.01,-213.29,66.04
1.05,0.14,-0.47,3.56,-208.48,77.44
1.10,0.04,-0.58,-1.73,-198.98,79.21
1.14,-0.02,-0.67,-5.00,-183.77,72.14
1.17,-0.04,-0.72,-6.37,-159.07,62.53
1.18,-0.07,-0.79,-7.53,-128.37,52.82
1.18,-0.08,-0.82,-9.14,-94.24,39.56
1.15,-0.10,-0.86,-9.83,-61.16,24.58
1.09,-0.08,-0.83,-10.89,-27.95,10.88
0.99,-0.09,-0.78,-11.11,2.08,-7.28
0.92,-0.04,-0.75,-11.28,27.22,-23.06
0.88,0.01,-0.70,-11.12,47.15,-35.74
0.81,0.11,-0.61,-11.13,62.13,-42.05
0.73,0.11,-0.48,-11.91,71.04,-44.64
0.69,0.11,-0.39,-11.73,75.60,-48.66
0.67,0.18,-0.34,-11.06,76.89,-52.53
0.68,0.23,-0.29,-10.34,77.82,-50.21
0.62,0.27,-0.21,-11.15,76.48,-44.13
0.57,0.31,-0.15,-12.12,70.38,-43.76
0.63,0.34,-0.10,-13.10,65.06,-35.65
0.65,0.33,-0.07,-14.37,59.59,-30.85
0.68,0.29,-0.03,-15.07,55.44,-21.85
0.64,0.26,0.01,-15.48,51.59,-14.73
0.61,0.23,0.05,-15.82,48.16,-7.79
0.62,0.20,0.05,-15.44,45.48,-1.97
0.64,0.19,0.07,-14.86,44.27,1.93
0.64,0.18,0.06,-13.07,44.27,4.35
0.63,0.19,0.06,-10.82,45.46,7.21
0.65,0.20,0.05,-8.47,47.75,9.63
0.87,-0.11,0.14,-39.19,-94.49,79.99
0.88,-0.13,0.13,-39.47,-90.88,78.37
0.89,-0.16,0.12,-39.67,-85.48,76.56
0.90,-0.18,0.10,-39.78,-76.89,73.68
0.92,-0.20,0.08,-39.74,-61.60,66.23
0.96,-0.22,0.06,-38.66,-44.21,58.12
0.97,-0.25,0.04,-36.40,-26.44,46.33
0.97,-0.22,0.05,-37.81,-7.10,35.60
1.00,-0.30,0.06,-35.56,11.71,22.96
1.01,-0.29,0.08,-33.67,31.21,11.11
1.04,-0.30,0.12,-31.78,50.96,0.20
1.03,-0.29,0.15,-31.69,68.31,-14.84
1.05,-0.32,0.18,-30.80,84.10,-28.17
1.03,-0.25,0.23,-30.17,96.46,-41.52
1.01,-0.22,0.26,-27.34,106.99,-56.26
0.97,-0.18,0.33,-26.62,115.80,-62.84
0.92,-0.14,0.37,-25.86,118.56,-76.65
0.93,-0.07,0.41,-26.05,119.40,-82.86
0.96,-0.01,0.46,-23.59,120.21,-83.81
0.95,0.05,0.52,-22.55,117.34,-80.89
0.94,0.08,0.59,-20.11,111.23,-75.98
0.88,0.13,0.64,-17.28,98.33,-69.31
0.86,0.16,0.66,-15.02,80.74,-60.00
0.81,0.22,0.64,-11.92,57.66,-48.66
0.82,0.18,0.66,-9.82,32.92,-23.11
0.76,0.21,0.62,-9.80,2.02,-14.24
0.81,0.22,0.57,-9.34,-27.77,-2.29
0.87,0.21,0.52,-8.43,-54.42,11.35
0.90,0.17,0.49,-7.05,-77.21,22.53
0.91,0.13,0.41,-6.80,-95.27,30.34
0.99,0.09,0.33,-7.25,-109.86,37.50
1.02,0.07,0.25,-8.18,-116.10,44.12
1.09,-0.00,0.18,-7.72,-116.21,44.79
1.16,-0.03,0.10,-8.39,-111.34,42.17
1.21,-0.06,0.03,-9.56,-103.24,36.41
1.24,-0.08,-0.02,-10.69,-90.85,28.18
1.26,-0.11,-0.07,-11.98,-75.19,20.36
1.25,-0.12,-0.10,-13.09,-58.13,4.45
1.31,-0.17,-0.09,-14.08,-36.22,0.98
1.35,-0.26,-0.06,-15.33,-14.77,-10.29
