xacc,yacc,zacc,xgyro,ygyro,zgyro
0.34,0.72,-0.23,66.05,-63.74,-31.17
0.29,0.76,-0.25,63.91,-55.60,-34.11
0.31,0.70,-0.21,62.50,-46.35,-33.05
0.28,0.70,-0.20,60.69,-33.96,-37.31
0.24,0.69,-0.18,58.95,-15.76,-44.31
0.20,0.63,-0.17,59.66,0.63,-49.34
0.14,0.63,-0.17,60.56,13.25,-55.11
0.12,0.60,-0.16,62.86,22.37,-63.77
0.03,0.69,-0.18,66.57,27.49,-81.90
-0.05,0.72,-0.22,72.73,28.79,-99.50
-0.07,0.71,-0.22,82.33,29.30,-105.78
-0.09,0.75,-0.22,89.51,26.53,-89.73
-0.03,0.70,-0.16,94.24,21.24,-61.42
0.03,0.74,-0.09,94.13,12.01,-37.76
-0.01,0.89,0.03,83.73,0.30,-11.06
0.06,1.20,0.13,48.86,-11.18,29.13
-0.02,0.66,0.28,43.48,-30.70,47.85
0.13,0.52,0.33,53.66,-43.52,66.37
0.10,0.63,0.30,52.47,-57.37,74.97
0.01,0.58,0.25,54.22,-74.35,81.34
-0.08,0.44,0.19,64.05,-93.47,80.42
-0.13,0.40,0.12,74.87,-114.58,83.59
-0.14,0.46,0.04,79.05,-133.95,92.94
-0.10,0.52,-0.03,80.89,-149.68,88.41
-0.05,0.48,-0.10,80.58,-160.08,85.29
0.02,0.53,-0.20,80.34,-165.21,78.33
0.09,0.60,-0.27,77.73,-161.79,74.26
0.17,0.66,-0.35,75.59,-151.15,66.76
0.21,0.73,-0.44,73.87,-135.51,56.27
0.25,0.75,-0.50,72.59,-117.55,50.16
0.37,0.76,-0.56,70.34,-95.18,46.02
0.51,0.94,-0.58,61.10,-69.11,40.32
0.51,0.94,-0.61,54.63,-42.92,38.43
0.48,0.99,-0.62,50.31,-18.75,39.28
0.50,1.00,-0.61,47.70,2.89,45.79
0.36,0.83,-0.61,57.06,15.31,47.20
0.38,0.97,-0.63,60.30,28.56,47.69
0.34,0.97,-0.61,60.60,40.84,49.41
0.27,0.94,-0.61,62.89,47.35,46.44
0.27,1.03,-0.60,59.08,53.50,44.65
0.23,1.04,-0.59,56.71,56.85,41.05
0.19,1.06,-0.58,56.47,56.73,41.05
0.17,1.09,-0.55,56.04,52.24,44.98
0.18,1.07,-0.53,56.56,43.60,51.18
0.22,1.00,-0.53,61.91,32.11,57.96
0.26,1.05,-0.57,65.40,19.24,63.26
0.27,1.09,-0.60,66.33,5.24,67.46
0.31,1.06,-0.63,67.80,-8.92,72.69
0.35,1.10,-0.68,69.01,-22.72,76.79
0.40,1.09,-0.74,69.60,-33.76,82.32
0.40,1.07,-0.80,70.91,-44.37,86.89
0.44,1.06,-0.89,71.51,-51.58,87.57
0.46,1.04,-0.99,71.78,-54.23,85.91
0.46,1.04,-1.06,69.37,-52.96,80.46
0.46,1.03,-1.13,63.46,-48.45,70.48
0.44,1.01,-1.23,54.05,-41.05,55.81
0.43,0.93,-1.30,45.18,-31.69,36.94
0.43,0.85,-1.41,38.29,-20.18,15.17
0.44,0.80,-1.51,31.77,-7.56,-6.08
0.48,0.81,-1.59,23.83,6.15,-25.56
0.53,0.82,-1.61,13.24,22.69,-42.61
0.58,0.84,-1.62,0.04,40.76,-53.73
0.59,0.83,-1.62,-11.65,57.15,-58.34
0.56,0.81,-1.59,-22.76,71.63,-58.59
0.50,0.77,-1.51,-32.08,82.18,-56.81
0.44,0.71,-1.39,-38.85,89.13,-54.29
0.39,0.68,-1.27,-46.40,93.73,-52.07
0.36,0.64,-1.17,-53.81,95.36,-53.02
0.35,0.54,-1.05,-57.62,94.34,-54.89
0.32,0.49,-0.94,-59.92,90.51,-57.29
0.33,0.49,-0.84,-62.01,84.18,-58.69
0.35,0.45,-0.74,-63.23,76.81,-59.73
0.37,0.43,-0.65,-62.94,68.85,-59.21
0.41,0.43,-0.58,-63.18,63.03,-56.98
0.43,0.43,-0.52,-65.21,58.50,-53.89
0.43,0.41,-0.44,-67.44,54.98,-50.79
0.41,0.40,-0.40,-70.39,51.81,-48.54
0.40,0.37,-0.36,-72.95,49.60,-46.42
0.40,0.35,-0.34,-75.11,48.68,-46.30
0.39,0.33,-0.31,-76.75,49.73,-48.26
0.39,0.33,-0.27,-77.72,51.18,-53.23
0.38,0.32,-0.24,-78.21,52.91,-58.75
0.37,0.31,-0.22,-76.46,54.11,-62.56
0.39,0.32,-0.18,-74.64,56.89,-65.03
0.40,0.34,-0.16,-72.62,60.21,-66.92
0.40,0.37,-0.13,-71.32,65.09,-66.63
0.39,0.39,-0.11,-70.11,69.81,-65.34
0.39,0.43,-0.08,-69.14,74.99,-62.34
0.39,0.47,-0.04,-69.82,80.48,-56.60
0.35,0.48,-0.00,-69.08,83.00,-49.31
0.30,0.44,0.04,-65.23,83.24,-41.88
0.27,0.44,0.07,-59.66,81.51,-35.89
0.24,0.44,0.11,-53.71,79.54,-31.91
0.19,0.45,0.13,-48.53,75.57,-29.04
0.15,0.48,0.14,-44.80,70.73,-26.95
0.12,0.52,0.16,-41.69,64.76,-24.69
0.09,0.53,0.16,-37.43,57.59,-23.15
0.07,0.58,0.16,-33.73,48.50,-20.30
0.08,0.62,0.16,-30.66,38.50,-16.31
0.10,0.68,0.15,-28.31,28.63,-10.63
0.29,0.70,-0.05,-14.21,19.51,1.28
0.29,0.70,-0.05,-13.39,16.56,3.02
0.29,0.70,-0.06,-12.27,14.27,4.81
0.29,0.71,-0.05,-11.11,10.34,7.11
