xacc,yacc,zacc,xgyro,ygyro,zgyro
0.99,-0.32,-0.65,-102.29,-36.61,-92.02
0.98,-0.27,-0.65,-103.70,-29.61,-96.50
1.01,-0.35,-0.60,-103.25,-22.89,-100.38
0.95,-0.26,-0.59,-104.63,-13.11,-110.62
0.93,-0.24,-0.55,-102.66,-2.37,-125.14
0.88,-0.25,-0.48,-95.64,6.21,-133.25
0.83,-0.23,-0.45,-82.60,12.09,-130.90
0.81,-0.17,-0.39,-70.26,16.11,-124.28
0.77,-0.11,-0.37,-58.73,19.15,-120.62
0.75,-0.01,-0.35,-48.61,23.13,-115.93
0.71,0.11,-0.31,-45.10,25.61,-111.80
0.64,0.13,-0.27,-41.63,26.78,-112.46
0.61,0.14,-0.20,-37.03,25.83,-113.70
0.57,0.26,-0.19,-36.71,22.37,-118.81
0.58,0.37,-0.19,-41.29,18.98,-119.90
0.54,0.48,-0.21,-47.68,13.06,-116.42
0.57,0.53,-0.23,-53.53,7.53,-104.85
0.57,0.60,-0.27,-56.45,0.86,-89.69
0.60,0.61,-0.29,-57.88,-5.06,-68.69
0.68,0.63,-0.30,-61.62,-10.11,-44.62
0.78,0.62,-0.30,-66.47,-14.05,-20.44
0.85,0.61,-0.32,-73.92,-16.37,0.63
0.94,0.55,-0.33,-81.19,-17.86,18.17
0.99,0.43,-0.34,-85.47,-18.88,30.99
1.03,0.33,-0.35,-88.02,-20.71,36.73
1.05,0.25,-0.34,-93.24,-23.40,37.52
1.07,0.16,-0.35,-99.06,-26.02,31.78
1.09,0.11,-0.36,-105.98,-27.56,21.60
1.07,0.08,-0.35,-113.48,-28.89,5.69
1.06,0.04,-0.37,-120.83,-29.69,-10.89
1.01,0.03,-0.39,-126.05,-30.53,-28.91
0.95,0.02,-0.40,-129.26,-32.50,-46.61
0.87,0.04,-0.43,-131.18,-36.37,-61.63
0.85,0.06,-0.45,-131.92,-41.13,-72.60
0.88,0.11,-0.48,-131.72,-45.20,-80.88
0.95,0.13,-0.50,-127.27,-46.68,-82.84
1.01,0.21,-0.50,-123.40,-46.05,-81.49
1.08,0.17,-0.51,-114.56,-44.03,-81.46
1.13,0.26,-0.49,-104.80,-42.05,-85.20
1.19,0.29,-0.45,-91.66,-38.30,-91.33
1.22,0.33,-0.45,-75.03,-31.79,-98.99
1.20,0.42,-0.42,-59.65,-22.62,-109.15
1.06,0.61,-0.41,-51.99,-13.17,-119.99
0.92,0.71,-0.39,-50.46,-4.53,-129.36
0.73,0.81,-0.38,-52.27,0.37,-139.60
0.58,0.87,-0.36,-55.66,3.60,-147.79
0.49,0.93,-0.33,-61.02,6.65,-153.15
0.45,0.94,-0.31,-65.85,9.00,-154.32
0.39,0.94,-0.29,-68.31,10.82,-152.35
