xacc,yacc,zacc,xgyro,ygyro,zgyro
1.03,-0.22,-0.18,-12.24,6.63,-37.95
1.02,-0.21,-0.18,-12.35,5.44,-37.95
1.01,-0.22,-0.18,-12.66,4.29,-37.03
1.00,-0.22,-0.17,-12.76,2.40,-36.00
1.01,-0.24,-0.16,-12.95,-0.72,-37.15
1.01,-0.26,-0.16,-12.75,-2.53,-41.21
1.05,-0.27,-0.15,-12.15,-2.68,-46.11
1.06,-0.25,-0.15,-12.74,-1.67,-53.16
1.06,-0.26,-0.16,-14.06,-1.69,-59.54
1.06,-0.26,-0.16,-15.08,-0.83,-68.46
1.09,-0.27,-0.17,-16.91,0.96,-77.39
1.11,-0.26,-0.17,-14.19,5.05,-84.92
1.09,-0.23,-0.15,-9.01,10.02,-86.92
1.05,-0.19,-0.14,-1.53,15.62,-81.05
0.96,-0.08,-0.13,2.50,18.22,-66.89
0.89,-0.03,-0.14,5.87,19.15,-46.32
0.80,0.03,-0.14,8.34,15.97,-22.50
0.75,0.04,-0.11,7.18,7.80,0.72
0.76,0.00,-0.09,4.45,-2.19,18.02
0.81,-0.05,-0.07,0.46,-12.87,27.47
0.87,-0.10,-0.06,-3.87,-19.86,27.36
0.94,-0.13,-0.09,-7.98,-24.08,21.27
1.02,-0.15,-0.14,-10.63,-24.48,15.69
1.09,-0.19,-0.17,-9.08,-20.16,10.55
1.11,-0.21,-0.21,-5.02,-12.52,4.18
1.10,-0.22,-0.22,0.40,-2.88,-2.41
1.08,-0.21,-0.26,4.03,6.01,-8.82
1.07,-0.21,-0.27,6.61,14.49,-16.82
1.05,-0.21,-0.28,10.22,25.20,-26.88
1.02,-0.17,-0.27,15.18,38.93,-35.84
0.99,-0.10,-0.24,19.05,53.94,-42.18
0.96,-0.08,-0.23,20.50,65.73,-44.03
0.83,-0.00,-0.21,21.49,72.00,-49.82
0.89,-0.09,-0.14,20.11,74.36,-43.98
0.78,-0.05,-0.10,16.33,71.01,-50.31
0.72,0.03,-0.05,13.88,67.50,-49.36
0.72,0.07,-0.02,11.60,61.95,-41.10
0.78,0.01,0.10,13.09,56.98,-28.45
0.73,0.04,0.15,15.99,47.78,-13.34
0.75,0.03,0.20,16.22,33.92,0.85
0.79,-0.00,0.27,13.53,16.54,9.72
0.77,0.02,0.26,10.47,-2.66,16.76
0.85,-0.02,0.26,7.53,-22.56,23.60
0.91,-0.05,0.26,4.08,-42.37,31.72
0.95,-0.06,0.26,3.42,-56.81,39.96
0.97,-0.09,0.23,3.73,-69.18,50.14
0.97,-0.11,0.22,5.23,-79.79,59.08
0.97,-0.17,0.21,5.72,-90.26,63.81
0.96,-0.20,0.19,5.34,-96.77,61.89
0.96,-0.23,0.17,4.33,-103.40,56.54
0.92,-0.27,0.13,3.13,-105.86,48.29
0.92,-0.31,0.10,0.98,-107.69,38.46
0.93,-0.32,0.07,-0.98,-107.63,28.96
0.95,-0.34,0.03,-3.50,-105.25,21.55
0.96,-0.34,-0.01,-7.36,-102.38,13.06
0.98,-0.34,-0.06,-10.31,-98.21,1.70
1.05,-0.36,-0.07,-13.04,-95.16,-10.40
1.07,-0.35,-0.12,-13.91,-91.04,-24.93
1.11,-0.34,-0.16,-13.93,-87.82,-39.40
1.11,-0.28,-0.20,-13.72,-85.40,-54.85
1.12,-0.21,-0.21,-15.18,-82.76,-65.29
1.07,-0.13,-0.25,-13.66,-82.73,-70.48
1.01,-0.09,-0.27,-9.24,-83.62,-65.41
0.98,-0.01,-0.28,-4.69,-86.51,-56.25
0.94,0.05,-0.28,0.56,-89.24,-41.14
0.92,0.05,-0.30,4.81,-94.60,-22.53
0.94,0.07,-0.28,6.39,-98.36,-7.33
0.91,0.03,-0.28,9.40,-108.84,6.11
0.89,-0.01,-0.26,14.70,-125.52,12.97
0.86,0.07,-0.28,17.53,-147.02,18.31
1.02,-0.05,-0.35,22.73,-158.76,30.06
1.09,-0.08,-0.45,26.85,-162.38,34.47
1.18,-0.10,-0.55,29.79,-159.82,38.52
1.17,-0.04,-0.65,31.56,-155.16,38.11
1.19,-0.13,-0.69,25.06,-155.54,38.95
