xacc,yacc,zacc,xgyro,ygyro,zgyro
0.94,-0.22,-0.21,-1.18,37.27,39.82
0.93,-0.23,-0.22,-0.99,34.77,40.43
0.91,-0.23,-0.22,-1.19,31.96,40.44
0.92,-0.23,-0.22,-1.60,29.80,39.56
0.93,-0.25,-0.24,-2.47,27.47,36.73
0.92,-0.26,-0.25,-2.63,26.37,32.69
0.92,-0.26,-0.22,-3.74,25.50,27.83
0.96,-0.26,-0.23,-4.18,26.87,27.66
0.98,-0.28,-0.22,-2.53,28.79,29.80
0.97,-0.28,-0.20,-0.40,30.24,32.81
0.95,-0.40,-0.19,2.82,30.59,37.53
1.01,-0.27,-0.17,2.41,32.67,36.49
1.00,-0.31,-0.15,4.93,32.27,39.16
0.98,-0.41,-0.13,9.11,31.66,42.30
0.98,-0.31,-0.14,8.89,30.53,42.26
0.99,-0.35,-0.12,10.91,29.54,42.65
1.00,-0.41,-0.14,14.65,29.47,42.98
1.02,-0.38,-0.14,14.91,30.60,41.56
1.03,-0.43,-0.11,16.65,31.40,38.85
1.06,-0.41,-0.12,16.98,33.43,36.86
1.04,-0.44,-0.11,15.40,35.38,34.75
0.99,-0.47,-0.09,15.83,36.59,33.05
0.99,-0.47,-0.08,15.76,36.43,30.01
0.99,-0.52,-0.06,20.15,36.76,26.38
1.01,-0.56,-0.01,25.70,36.90,19.72
1.01,-0.52,0.02,29.07,36.11,15.35
0.99,-0.42,0.03,26.47,33.18,13.80
0.94,-0.31,0.01,18.29,28.78,19.85
0.95,-0.37,0.01,14.06,26.24,23.92
0.96,-0.37,0.02,12.72,26.38,24.35
0.98,-0.39,0.03,11.78,27.85,22.44
0.97,-0.35,0.03,9.21,30.94,21.71
0.94,-0.30,0.01,4.20,34.52,26.81
0.91,-0.28,-0.00,-1.22,38.51,33.05
0.91,-0.45,0.05,1.61,43.36,31.50
0.91,-0.41,0.05,2.36,47.51,29.24
0.93,-0.43,0.08,4.85,51.38,24.44
0.91,-0.40,0.08,3.70,52.47,23.59
0.92,-0.36,0.08,1.95,53.56,22.26
0.91,-0.38,0.10,1.59,54.14,21.14
0.91,-0.38,0.12,1.53,53.53,20.84
0.91,-0.37,0.14,1.92,52.90,20.47
0.91,-0.37,0.13,2.34,50.98,21.07
0.90,-0.39,0.15,4.83,47.85,21.37
0.90,-0.41,0.17,8.72,45.13,20.85
0.92,-0.51,0.20,16.66,42.81,15.76
0.91,-0.48,0.21,21.37,39.55,11.73
0.91,-0.49,0.21,23.96,35.63,7.73
0.91,-0.47,0.21,24.54,32.18,5.26
0.90,-0.51,0.22,25.11,29.27,2.66
0.91,-0.52,0.24,27.07,27.35,-2.85
0.94,-0.55,0.24,29.22,27.36,-11.33
0.97,-0.56,0.23,32.32,28.20,-22.37
1.00,-0.50,0.20,33.32,30.34,-32.24
0.99,-0.45,0.17,30.88,31.66,-38.65
0.96,-0.38,0.12,26.58,32.84,-42.04
0.97,-0.35,0.10,21.54,34.35,-42.08
0.97,-0.28,0.08,15.56,35.51,-39.18
0.95,-0.30,0.07,11.20,35.87,-36.21
1.00,-0.31,0.07,11.12,39.95,-34.70
0.96,-0.31,0.08,10.29,42.79,-30.86
0.96,-0.29,0.09,10.15,45.06,-26.45
0.94,-0.23,0.09,6.92,44.87,-17.40
0.94,-0.26,0.13,4.27,43.39,-8.04
0.97,-0.33,0.16,8.77,43.08,-8.15
0.98,-0.38,0.19,13.35,42.07,-9.73
0.99,-0.30,0.19,12.60,38.96,-8.66
0.99,-0.28,0.19,9.98,34.88,-6.21
0.94,-0.24,0.17,2.44,27.78,1.72
0.98,-0.35,0.19,1.47,23.11,2.43
1.02,-0.40,0.18,4.42,22.52,-0.55
1.04,-0.42,0.18,7.71,23.84,-5.60
1.02,-0.41,0.17,8.38,25.77,-8.35
0.96,-0.32,0.14,4.10,25.73,-5.77
0.98,-0.38,0.14,2.48,26.70,-5.96
0.96,-0.34,0.12,-1.34,26.39,-4.07
0.99,-0.41,0.14,-2.03,27.76,-4.37
1.00,-0.42,0.16,0.58,30.23,-8.67
1.00,-0.38,0.15,0.78,31.68,-10.48
0.99,-0.38,0.14,-0.33,31.03,-11.20
0.99,-0.35,0.13,-1.80,30.73,-11.59
1.02,-0.39,0.13,-1.66,30.95,-12.66
1.00,-0.38,0.13,-1.84,31.31,-13.31
1.01,-0.42,0.16,-1.13,31.50,-15.32
1.01,-0.41,0.17,-2.70,30.44,-14.22
1.00,-0.42,0.18,-1.66,29.76,-15.68
1.02,-0.41,0.18,-0.87,29.92,-17.22
1.01,-0.43,0.20,1.82,29.88,-20.11
1.03,-0.41,0.19,5.45,30.91,-24.03
1.00,-0.35,0.21,4.11,30.24,-21.08
0.97,-0.34,0.21,2.08,26.97,-18.50
0.98,-0.38,0.25,2.45,24.21,-17.03
0.98,-0.36,0.26,2.70,21.19,-15.14
1.00,-0.36,0.26,4.81,20.34,-13.76
1.00,-0.39,0.26,7.51,19.05,-11.51
0.99,-0.37,0.26,8.52,17.23,-8.35
0.98,-0.38,0.25,8.70,15.11,-3.23
0.98,-0.36,0.25,8.07,13.94,2.03
1.00,-0.38,0.26,7.59,13.50,4.69
1.00,-0.38,0.25,6.15,12.39,7.53
1.02,-0.24,0.25,1.09,-5.04,-7.54
1.03,-0.24,0.25,1.34,-5.02,-7.14
1.03,-0.23,0.25,1.70,-5.25,-6.90
1.03,-0.23,0.25,2.17,-5.50,-6.25
1.03,-0.24,0.26,2.99,-6.34,-5.39
1.02,-0.24,0.26,3.77,-6.98,-4.32
1.03,-0.25,0.26,4.56,-7.56,-3.27
1.02,-0.24,0.25,4.70,-7.83,-2.81
1.02,-0.25,0.25,5.06,-7.95,-2.22
1.02,-0.24,0.24,5.13,-7.97,-1.97
1.03,-0.25,0.23,5.34,-7.99,-1.53
1.02,-0.25,0.23,5.82,-8.15,-0.79
1.01,-0.25,0.23,6.37,-8.66,-0.49
1.01,-0.25,0.22,6.68,-8.97,-0.37
1.00,-0.25,0.22,6.94,-9.05,-0.95
1.00,-0.25,0.21,7.10,-9.08,-1.50
0.99,-0.24,0.22,7.34,-9.45,-2.15
0.99,-0.25,0.22,7.70,-9.98,-2.61
0.98,-0.24,0.23,7.76,-10.78,-2.77
0.99,-0.24,0.23,7.93,-11.18,-2.88
0.99,-0.24,0.23,7.66,-11.31,-2.63
0.99,-0.23,0.23,7.23,-10.83,-2.69
0.99,-0.23,0.23,6.47,-10.29,-2.18
0.99,-0.23,0.24,5.80,-9.75,-1.92
0.98,-0.23,0.23,5.18,-9.28,-1.76
0.97,-0.23,0.23,4.70,-9.16,-1.60
0.98,-0.24,0.23,4.03,-8.49,-1.50
0.98,-0.23,0.22,3.60,-7.82,-1.68
0.99,-0.22,0.22,3.12,-7.21,-2.12
0.99,-0.22,0.22,2.38,-6.42,-2.61
1.00,-0.23,0.24,1.57,-5.56,-2.98
1.00,-0.22,0.24,0.87,-4.34,-3.38
0.99,-0.22,0.25,-0.69,-3.24,-3.53
1.00,-0.22,0.25,-1.51,-2.23,-3.04
1.00,-0.22,0.25,-2.08,-1.44,-2.79
0.99,-0.22,0.26,-2.48,-0.70,-2.82
1.01,-0.23,0.23,-2.66,-0.31,-2.44
1.01,-0.23,0.24,-2.80,0.58,-2.55
