xacc,yacc,zacc,xgyro,ygyro,zgyro
0.95,0.17,-0.25,-4.03,0.40,-1.08
0.94,0.16,-0.25,-4.21,0.23,-1.31
0.95,0.16,-0.25,-4.06,0.35,-1.08
0.95,0.17,-0.25,-4.03,0.19,-0.98
0.94,0.17,-0.25,-4.16,-0.27,-0.87
0.94,0.17,-0.25,-3.78,-0.76,-0.21
0.94,0.16,-0.26,-3.69,-1.15,0.08
0.95,0.17,-0.25,-3.64,-1.82,0.44
0.95,0.16,-0.25,-3.66,-2.24,0.76
0.95,0.17,-0.24,-3.53,-2.80,1.08
0.95,0.17,-0.24,-3.53,-3.05,1.15
0.95,0.17,-0.25,-3.84,-3.10,1.25
0.95,0.17,-0.24,-3.82,-3.09,1.22
0.95,0.17,-0.25,-3.95,-2.67,1.04
0.95,0.17,-0.24,-4.15,-2.36,0.57
0.95,0.17,-0.25,-4.11,-1.82,0.33
0.95,0.16,-0.26,-4.14,-1.11,0.12
0.94,0.16,-0.26,-4.15,-0.35,-0.20
0.95,0.17,-0.26,-4.40,0.33,-0.50
0.94,0.16,-0.26,-4.25,1.10,-0.79
0.95,0.16,-0.25,-4.30,1.44,-1.11
0.94,0.17,-0.24,-4.47,1.83,-1.20
0.94,0.17,-0.25,-4.37,1.91,-1.44
0.94,0.17,-0.25,-4.48,2.32,-1.85
0.94,0.17,-0.25,-4.55,2.08,-2.08
0.94,0.17,-0.25,-4.33,2.21,-2.44
0.94,0.17,-0.24,-4.31,1.93,-2.78
0.93,0.17,-0.24,-4.21,1.89,-3.06
0.93,0.17,-0.24,-4.24,1.66,-3.17
0.93,0.16,-0.24,-4.11,1.43,-3.23
0.93,0.17,-0.25,-4.27,1.19,-3.20
0.93,0.17,-0.25,-4.37,0.73,-2.79
0.93,0.17,-0.25,-4.05,0.43,-2.56
0.93,0.17,-0.24,-4.03,0.27,-2.24
0.94,0.17,-0.25,-4.09,-0.10,-1.88
0.94,0.17,-0.24,-3.85,-0.47,-1.52
0.94,0.17,-0.24,-4.05,-0.58,-1.08
0.94,0.17,-0.25,-3.82,-0.79,-1.02
0.95,0.17,-0.25,-4.02,-1.09,-0.60
0.95,0.16,-0.24,-4.09,-1.29,-0.38
0.95,0.17,-0.24,-4.14,-1.40,0.01
0.95,0.17,-0.24,-4.11,-1.58,-0.01
0.95,0.18,-0.24,-3.86,-1.94,-0.01
0.95,0.18,-0.24,-4.02,-1.96,0.14
0.95,0.17,-0.25,-4.07,-2.16,0.06
0.95,0.17,-0.24,-4.06,-2.44,-0.01
0.95,0.17,-0.24,-4.01,-2.22,0.09
0.95,0.17,-0.25,-3.92,-2.19,0.10
0.95,0.17,-0.25,-3.82,-1.90,0.10
0.95,0.17,-0.25,-3.80,-1.84,0.24
0.95,0.17,-0.26,-3.89,-1.48,-0.02
0.95,0.16,-0.26,-3.91,-1.24,-0.11
0.95,0.17,-0.26,-4.00,-0.86,-0.05
0.96,0.16,-0.25,-4.04,-0.78,-0.52
0.95,0.17,-0.26,-3.98,-0.39,-0.36
0.95,0.16,-0.25,-3.91,-0.37,-0.58
0.94,0.17,-0.25,-4.08,-0.24,-0.51
0.94,0.17,-0.25,-3.99,-0.21,-0.41
0.95,0.17,-0.25,-3.96,-0.21,-0.37
0.94,0.17,-0.24,-3.89,-0.32,-0.46
0.94,0.17,-0.24,-3.69,-0.47,-0.27
0.94,0.16,-0.25,-3.82,-0.49,-0.17
0.94,0.17,-0.24,-3.76,-0.92,-0.07
0.95,0.17,-0.25,-3.73,-0.94,-0.34
0.93,0.17,-0.25,-3.89,-0.98,-0.35
0.94,0.17,-0.25,-3.79,-0.98,-0.34
0.94,0.16,-0.24,-3.92,-0.97,-0.44
0.94,0.17,-0.25,-4.10,-0.90,-0.71
0.94,0.17,-0.25,-3.98,-0.57,-0.72
0.95,0.16,-0.25,-3.95,-0.37,-0.68
0.94,0.17,-0.25,-4.12,-0.36,-0.91
0.95,0.17,-0.25,-4.14,-0.11,-1.08
0.95,0.16,-0.25,-4.13,-0.19,-1.01
0.95,0.17,-0.24,-4.27,-0.14,-1.17
0.95,0.17,-0.25,-4.45,-0.08,-1.18
0.94,0.17,-0.25,-4.33,-0.26,-1.13
0.95,0.17,-0.24,-4.38,-0.39,-1.03
0.95,0.17,-0.25,-4.15,-0.60,-0.81
0.95,0.17,-0.25,-4.34,-0.96,-0.46
0.94,0.17,-0.24,-4.21,-1.35,-0.02
0.95,0.17,-0.25,-4.03,-1.71,0.14
0.95,0.17,-0.26,-3.94,-2.08,0.80
0.94,0.18,-0.25,-3.78,-2.33,1.15
0.95,0.17,-0.25,-3.77,-2.67,1.56
0.95,0.17,-0.25,-3.66,-2.83,1.85
0.95,0.16,-0.25,-3.69,-2.95,1.99
0.96,0.17,-0.25,-3.56,-2.87,1.90
0.94,0.17,-0.25,-3.37,-2.92,1.76
0.95,0.16,-0.25,-3.68,-2.40,1.75
0.96,0.16,-0.26,-3.49,-2.20,1.41
0.95,0.16,-0.26,-3.53,-1.67,1.03
0.95,0.16,-0.24,-3.60,-1.22,0.54
0.95,0.16,-0.26,-3.85,-0.23,0.26
0.95,0.16,-0.25,-3.96,0.27,-0.15
0.95,0.17,-0.25,-3.83,0.72,-0.69
0.95,0.17,-0.25,-4.03,1.23,-1.06
0.94,0.17,-0.25,-4.11,1.38,-1.27
0.95,0.16,-0.25,-4.16,1.41,-1.23
0.94,0.17,-0.24,-4.13,1.53,-1.29
0.94,0.17,-0.24,-4.27,1.24,-1.49
0.94,0.17,-0.24,-4.20,-1.21,-1.43
0.94,0.17,-0.24,-4.39,-1.36,-1.10
0.95,0.17,-0.24,-4.18,-1.73,-0.85
0.95,0.17,-0.24,-3.92,-1.59,-0.52
0.95,0.17,-0.24,-3.91,-1.77,0.29
0.95,0.17,-0.25,-3.89,-1.98,0.79
0.95,0.17,-0.25,-3.93,-2.18,1.27
0.95,0.17,-0.26,-3.73,-2.05,1.64
0.96,0.17,-0.25,-3.82,-2.08,1.88
0.95,0.17,-0.25,-3.76,-1.95,1.98
0.95,0.17,-0.25,-3.90,-1.78,2.11
0.96,0.17,-0.26,-3.70,-1.67,2.24
0.95,0.17,-0.24,-3.82,-1.60,2.02
0.95,0.17,-0.24,-3.46,-1.40,1.66
0.95,0.17,-0.26,-3.45,-1.55,1.45
0.95,0.16,-0.25,-3.56,-1.12,0.99
0.95,0.17,-0.25,-3.73,-1.02,1.03
0.95,0.17,-0.26,-3.65,-1.05,0.73
0.94,0.17,-0.25,-3.69,-0.60,0.32
0.95,0.16,-0.25,-3.54,-0.47,0.02
0.95,0.16,-0.25,-3.70,-0.36,-0.27
0.95,0.16,-0.25,-3.81,-0.16,-0.27
0.95,0.17,-0.25,-3.50,-0.15,-0.48
0.94,0.16,-0.25,-3.74,-0.01,-0.63
0.94,0.17,-0.24,-3.69,-0.40,-0.53
0.94,0.17,-0.25,-3.70,-0.30,-0.50
0.94,0.17,-0.25,-3.74,-0.56,-0.15
0.93,0.17,-0.25,-3.83,-0.76,-0.09
0.94,0.17,-0.25,-3.82,-1.09,0.05
0.94,0.17,-0.25,-3.78,-1.27,-0.09
