1.03,-0.14,0.10,-3.27,-0.48,1.14
1.04,-0.14,0.09,-3.51,-0.44,1.23
1.03,-0.13,0.10,-3.38,-0.29,1.08
1.03,-0.14,0.10,-3.27,-0.67,1.27
1.03,-0.14,0.09,-3.33,-0.92,1.07
1.03,-0.14,0.09,-3.43,-1.05,0.83
1.03,-0.13,0.10,-3.53,-1.26,0.43
1.02,-0.13,0.10,-3.61,-1.56,0.01
1.03,-0.13,0.10,-3.79,-1.74,-0.34
1.03,-0.13,0.10,-3.81,-1.32,-0.42
1.03,-0.14,0.10,-3.93,-1.22,-0.26
1.03,-0.14,0.10,-3.73,-1.18,-0.40
1.03,-0.13,0.10,-3.86,-0.75,-0.28
1.03,-0.14,0.11,-4.08,-0.67,0.05
1.04,-0.14,0.10,-3.79,-0.41,0.31
1.03,-0.13,0.11,-4.02,-0.47,0.64
1.03,-0.13,0.11,-3.89,-0.67,0.62
1.02,-0.12,0.11,-4.07,-0.78,0.47
1.02,-0.13,0.10,-4.06,-0.98,0.45
1.02,-0.13,0.10,-3.82,-1.47,0.33
1.03,-0.13,0.11,-3.98,-1.73,0.27
1.03,-0.12,0.10,-4.01,-1.85,0.40
1.03,-0.13,0.10,-3.90,-2.14,0.44
1.03,-0.13,0.10,-3.86,-2.15,0.44
1.03,-0.12,0.10,-3.83,-2.18,0.67
1.03,-0.13,0.10,-3.79,-2.39,0.52
1.03,-0.13,0.11,-3.72,-2.62,0.34
1.03,-0.13,0.09,-3.76,-2.48,0.05
1.03,-0.13,0.10,-3.80,-2.38,-0.26
1.03,-0.14,0.10,-3.73,-2.44,-0.32
1.03,-0.13,0.09,-3.65,-2.56,-0.50
1.03,-0.13,0.10,-3.73,-2.49,-0.58
1.03,-0.13,0.09,-3.66,-2.54,-0.86
1.02,-0.14,0.09,-3.83,-2.58,-0.92
1.03,-0.13,0.10,-3.82,-2.22,-0.91
1.03,-0.14,0.10,-3.98,-2.23,-0.88
1.02,-0.13,0.10,-3.75,-2.32,-1.15
1.02,-0.14,0.09,-4.01,-2.29,-1.46
1.03,-0.13,0.10,-4.09,-2.18,-1.47
1.02,-0.14,0.10,-4.31,-2.20,-1.50
1.03,-0.14,0.09,-4.37,-2.01,-1.42
1.02,-0.14,0.09,-4.29,-1.95,-1.33
1.03,-0.14,0.09,-4.50,-1.85,-1.40
1.03,-0.14,0.09,-4.40,-1.94,-1.22
1.03,-0.14,0.10,-4.48,-2.20,-1.28
1.04,-0.14,0.09,-4.45,-2.25,-1.11
1.03,-0.13,0.10,-4.58,-2.25,-1.50
1.03,-0.13,0.10,-4.55,-2.46,-1.74
1.03,-0.13,0.09,-4.48,-2.50,-1.82
1.04,-0.13,0.09,-4.51,-2.65,-2.06
1.03,-0.13,0.09,-4.31,-2.92,-1.91
1.03,-0.12,0.09,-4.01,-3.29,-1.70
1.03,-0.13,0.09,-4.06,-3.35,-1.40
1.03,-0.14,0.09,-3.57,-3.98,-1.25
1.03,-0.13,0.09,-3.84,-3.28,-1.25
1.03,-0.13,0.07,-3.66,-2.67,-1.16
1.03,-0.13,0.08,-3.70,-2.02,-1.08
1.03,-0.13,0.07,-3.75,-1.78,-0.81
1.03,-0.13,0.08,-3.92,-1.31,-1.31
1.04,-0.13,0.08,-4.00,-0.67,-1.66
1.04,-0.13,0.08,-4.05,-0.10,-1.87
1.03,-0.13,0.08,-4.27,0.28,-2.42
1.02,-0.12,0.09,-4.76,0.36,-3.40
1.02,-0.12,0.10,-5.04,0.10,-3.79
1.02,-0.12,0.09,-4.27,0.45,-2.66
1.03,-0.12,0.10,-4.39,-0.17,-2.18
1.04,-0.12,0.10,-4.57,-0.80,-1.88
1.03,-0.13,0.11,-4.21,-1.55,-1.63
1.03,-0.13,0.11,-3.73,-2.10,-0.75
1.03,-0.13,0.11,-3.57,-2.54,0.21
1.03,-0.13,0.11,-3.47,-2.74,1.21
1.03,-0.14,0.11,-3.55,-2.96,1.85
1.03,-0.14,0.10,-3.35,-3.51,1.78
1.04,-0.13,0.11,-3.43,-3.66,1.73
1.02,-0.13,0.11,-3.57,-3.69,1.83
1.03,-0.12,0.10,-3.95,-4.12,2.16
1.03,-0.13,0.10,-3.69,-4.81,1.98
1.03,-0.13,0.10,-3.89,-5.15,1.18
1.03,-0.13,0.09,-3.95,-5.53,0.69
1.03,-0.13,0.09,-3.98,-5.64,0.24
1.02,-0.13,0.08,-4.03,-5.47,-0.27
1.02,-0.13,0.09,-3.92,-5.53,-0.65
1.02,-0.13,0.09,-3.92,-5.37,-0.76
1.02,-0.13,0.08,-3.64,-4.95,-0.76
1.01,-0.14,0.07,-3.57,-5.02,-0.37
1.03,-0.12,0.07,-3.98,-3.91,-0.20
1.04,-0.13,0.07,-4.05,-3.10,-0.34
1.03,-0.13,0.07,-4.21,-2.14,-0.39
1.04,-0.14,0.06,-4.23,-1.11,-0.69
1.04,-0.13,0.06,-4.31,-0.34,-1.27
1.04,-0.13,0.06,-4.27,0.17,-1.89
1.04,-0.13,0.07,-4.27,0.83,-2.05
1.03,-0.12,0.07,-4.26,1.31,-2.38
1.03,-0.13,0.08,-4.15,1.66,-2.34
1.03,-0.13,0.07,-4.21,1.47,-2.29
1.03,-0.13,0.09,-4.19,1.07,-2.08
1.03,-0.13,0.09,-4.11,0.79,-1.67
1.03,-0.13,0.10,-3.86,0.26,-1.29
1.02,-0.13,0.10,-3.36,-1.22,-0.91
1.03,-0.12,0.11,-4.02,-1.45,-0.81
1.04,-0.13,0.10,-3.78,0.81,-1.07
1.03,-0.13,0.10,-3.73,0.88,-1.31
1.03,-0.13,0.10,-3.67,0.88,-1.12
1.04,-0.13,0.10,-3.79,0.76,-1.17
1.03,-0.13,0.09,-3.97,0.96,-0.83
1.03,-0.13,0.09,-3.52,0.87,-0.65
1.03,-0.13,0.11,-3.54,0.93,-0.45
1.03,-0.13,0.09,-3.56,1.03,-0.10
1.03,-0.13,0.09,-3.57,0.83,-0.14
1.03,-0.13,0.10,-3.52,0.95,-0.34
1.03,-0.14,0.09,-3.61,1.40,-0.36
1.03,-0.13,0.09,-3.63,1.63,-0.76
1.03,-0.13,0.09,-3.80,1.70,-1.15
1.03,-0.13,0.10,-3.89,1.87,-1.28
1.03,-0.12,0.08,-4.24,2.26,-1.56
1.03,-0.13,0.09,-4.16,2.30,-1.61
1.03,-0.12,0.10,-4.57,2.11,-2.19
1.01,-0.12,0.11,-4.91,1.85,-3.28
1.01,-0.12,0.11,-5.03,1.30,-3.40
1.02,-0.12,0.10,-4.63,0.89,-2.50
1.04,-0.12,0.11,-4.43,0.92,-1.11
1.04,-0.13,0.10,-4.08,0.64,-0.47
1.04,-0.13,0.11,-3.91,-0.07,-0.34
1.03,-0.14,0.12,-3.18,-0.15,0.20
1.03,-0.13,0.11,-2.95,0.19,0.65
1.03,-0.13,0.11,-3.15,0.26,0.97
1.03,-0.13,0.11,-3.34,0.49,1.00
1.04,-0.13,0.11,-3.27,0.45,0.56
1.03,-0.13,0.10,-3.17,0.21,0.46
1.02,-0.12,0.10,-3.34,-0.13,0.33
1.03,-0.12,0.11,-3.56,-0.63,0.79
1.02,-0.12,0.11,-3.69,-1.03,1.07
1.03,-0.12,0.11,-3.69,-1.73,0.89
1.03,-0.13,0.10,-3.85,-2.11,0.50
1.04,-0.13,0.11,-4.02,-2.31,-0.15
1.03,-0.13,0.10,-3.97,-2.60,-0.59
1.03,-0.13,0.10,-4.01,-2.40,-1.02
1.03,-0.13,0.09,-3.95,-2.43,-1.05
1.04,-0.13,0.08,-3.92,-1.87,-0.66
1.03,-0.13,0.09,-4.02,-1.42,-0.50
1.03,-0.13,0.09,-3.98,-0.92,-0.77
1.03,-0.14,0.08,-4.03,-0.44,-0.88
1.04,-0.13,0.07,-4.26,0.43,-1.18
1.04,-0.13,0.08,-4.14,1.37,-1.69
1.04,-0.13,0.08,-4.21,1.85,-1.89
1.03,-0.13,0.08,-4.23,2.41,-2.18
1.03,-0.13,0.08,-4.19,2.86,-2.40
1.03,-0.13,0.08,-4.25,2.99,-2.43
1.03,-0.13,0.09,-4.21,2.85,-2.43
1.03,-0.11,0.10,-4.15,2.63,-2.26
1.03,-0.12,0.09,-4.44,2.11,-1.89
1.03,-0.12,0.10,-4.12,1.71,-1.53
1.03,-0.13,0.10,-4.04,1.22,-1.41
1.03,-0.12,0.11,-4.00,0.77,-1.12
1.03,-0.12,0.11,-3.88,0.11,-1.05
1.03,-0.12,0.11,-3.79,-0.21,-0.60
1.03,-0.12,0.12,-3.63,-0.77,-0.22
1.03,-0.12,0.11,-3.71,-0.76,-0.25
1.04,-0.12,0.11,-3.59,-1.08,-0.06
1.03,-0.12,0.11,-3.70,-0.87,0.08
1.04,-0.12,0.11,-3.57,-0.72,0.10
1.03,-0.12,0.11,-3.63,-0.48,0.14
1.03,-0.12,0.10,-3.62,-0.28,0.15
1.04,-0.13,0.10,-3.52,0.02,0.28
1.03,-0.12,0.10,-3.49,0.17,0.34
1.03,-0.13,0.10,-3.46,0.36,0.15
1.03,-0.13,0.10,-3.61,0.27,0.37
1.03,-0.13,0.11,-3.63,0.50,0.14
1.03,-0.13,0.10,-3.50,0.31,0.11
1.03,-0.12,0.10,-3.62,0.06,-0.05
1.03,-0.12,0.10,-3.66,0.01,-0.21
1.03,-0.12,0.10,-3.75,-0.17,-0.33
1.03,-0.13,0.11,-3.76,-0.26,-0.27
1.02,-0.13,0.10,-3.81,-0.24,-0.85
1.02,-0.13,0.11,-4.08,-0.81,-1.52
1.02,-0.13,0.11,-3.93,-0.88,-1.81
1.04,-0.13,0.10,-3.58,-0.57,-1.40
1.05,-0.13,0.09,-3.52,-0.39,-1.18
1.04,-0.12,0.09,-3.89,-0.50,-1.11
1.02,-0.12,0.08,-4.02,-0.64,-0.85
1.02,-0.13,0.10,-4.16,-0.62,-1.12
1.02,-0.12,0.10,-4.22,-0.47,-1.26
1.03,-0.12,0.10,-4.62,-0.15,-1.03
1.03,-0.13,0.10,-4.54,0.44,-0.77
1.04,-0.13,0.10,-4.50,0.53,-0.95
1.04,-0.14,0.10,-4.40,0.02,-1.67
1.03,-0.13,0.11,-4.47,-0.42,-2.04
1.03,-0.12,0.11,-4.43,-0.90,-1.93
1.02,-0.12,0.10,-4.34,-1.25,-1.50
1.03,-0.11,0.11,-4.18,-1.17,-1.24
1.03,-0.12,0.11,-4.08,-0.89,-1.05
1.04,-0.13,0.11,-4.09,-0.98,-1.24
1.03,-0.13,0.10,-3.90,-0.94,-1.36
1.03,-0.13,0.10,-3.78,-0.76,-1.24
1.03,-0.13,0.09,-3.73,-0.89,-0.81
1.03,-0.12,0.10,-3.68,-0.60,-0.37
1.03,-0.12,0.10,-3.57,-0.27,-0.07
1.03,-0.13,0.09,-3.41,0.02,0.15
1.03,-0.13,0.09,-3.34,0.23,0.13
1.03,-0.13,0.10,-3.42,0.40,0.08
1.03,-0.12,0.09,-4.29,0.87,-1.46
1.03,-0.12,0.09,-4.15,0.87,-1.66
1.04,-0.12,0.09,-4.24,1.02,-1.71
1.03,-0.11,0.09,-4.27,1.13,-1.81
1.03,-0.11,0.09,-4.33,1.37,-2.04
1.02,-0.12,0.09,-4.31,1.05,-2.00
1.03,-0.11,0.09,-4.39,1.14,-2.14
1.02,-0.12,0.11,-4.40,0.92,-1.97
1.04,-0.12,0.10,-4.34,0.96,-2.15
1.03,-0.12,0.10,-4.28,0.61,-1.96
1.03,-0.12,0.11,-4.10,0.72,-2.20
1.03,-0.11,0.11,-4.08,0.44,-1.91
1.03,-0.12,0.12,-4.06,0.45,-1.64
1.04,-0.12,0.11,-4.05,0.41,-1.75
1.03,-0.12,0.12,-4.05,0.29,-1.65
1.04,-0.11,0.11,-4.11,0.26,-1.66
1.02,-0.12,0.12,-4.09,0.17,-1.64
1.03,-0.11,0.12,-4.03,0.18,-1.28
1.03,-0.11,0.11,-4.08,0.11,-1.07
1.03,-0.11,0.12,-3.89,0.21,-0.59
1.04,-0.11,0.11,-3.91,-0.12,-0.61
1.03,-0.11,0.12,-3.84,-0.21,-0.21
1.04,-0.12,0.11,-3.94,-0.46,0.08
1.03,-0.12,0.12,-3.97,-0.58,0.01
1.03,-0.11,0.12,-3.88,-0.76,0.21
1.03,-0.11,0.11,-3.81,-0.87,0.01
1.04,-0.11,0.12,-3.73,-1.08,0.05
1.04,-0.12,0.11,-3.71,-1.08,-0.04
1.03,-0.12,0.11,-3.69,-0.91,-0.07
1.04,-0.12,0.11,-3.80,-0.92,-0.43
1.03,-0.12,0.11,-3.84,-1.16,-0.48
1.02,-0.13,0.11,-3.74,-1.08,-1.11
1.01,-0.12,0.11,-4.01,-1.65,-1.50
1.03,-0.13,0.10,-4.02,-1.32,-1.65
1.04,-0.12,0.10,-3.85,-1.15,-1.37
1.04,-0.12,0.10,-4.24,-1.08,-1.07
1.03,-0.11,0.10,-4.21,-1.40,-1.48
1.03,-0.12,0.09,-4.44,-1.48,-1.32
1.02,-0.12,0.10,-4.51,-1.40,-1.16
1.03,-0.11,0.10,-4.89,-1.19,-0.66
1.04,-0.12,0.11,-4.95,-0.78,-0.34
1.03,-0.12,0.11,-4.94,-0.50,-0.79
1.03,-0.12,0.12,-4.77,-0.80,-1.40
1.03,-0.12,0.12,-4.88,-0.57,-1.61
1.02,-0.11,0.10,-4.93,-0.79,-1.60
1.03,-0.11,0.10,-4.76,-1.02,-1.30
1.02,-0.11,0.12,-4.54,-1.29,-0.95
1.03,-0.11,0.12,-4.56,-1.18,-0.81
1.03,-0.12,0.11,-4.24,-1.29,-0.59
1.03,-0.11,0.11,-4.11,-1.27,-0.76
1.03,-0.11,0.11,-4.00,-1.32,-0.61
1.03,-0.11,0.11,-3.89,-1.33,-0.37
1.03,-0.12,0.10,-3.50,-1.18,0.14
1.03,-0.11,0.10,-3.41,-0.93,0.38
1.03,-0.12,0.10,-3.27,-0.83,0.37
1.03,-0.12,0.10,-3.27,-0.51,0.36
1.04,-0.11,0.10,-3.10,-0.15,0.18
1.04,-0.12,0.10,-3.09,0.25,-0.14
1.03,-0.12,0.10,-3.18,0.44,-0.14
1.04,-0.12,0.10,-3.15,0.78,-0.48
1.04,-0.13,0.10,-3.23,0.68,-0.65
1.03,-0.12,0.10,-3.17,0.75,-0.98
1.03,-0.12,0.11,-3.47,0.73,-0.85
1.03,-0.12,0.11,-3.54,0.82,-1.11
1.03,-0.12,0.11,-3.66,0.50,-1.16
1.03,-0.11,0.12,-3.63,0.79,-1.17
1.03,-0.12,0.11,-4.03,0.53,-1.28
1.03,-0.12,0.12,-4.17,0.28,-1.15
1.03,-0.12,0.11,-4.24,0.22,-1.19
1.03,-0.11,0.11,-4.44,-0.15,-1.03
1.04,-0.12,0.12,-4.45,-0.04,-1.14
1.02,-0.11,0.11,-4.25,-0.37,-1.07
1.04,-0.11,0.12,-4.48,-0.08,-1.08
1.04,-0.12,0.11,-4.60,-0.32,-1.02
1.03,-0.11,0.12,-4.49,-0.25,-1.18
1.04,-0.11,0.11,-4.46,-0.47,-1.21
1.03,-0.11,0.11,-4.63,-0.73,-1.07
1.03,-0.11,0.12,-4.64,-0.84,-1.22
1.03,-0.11,0.11,-4.18,-0.95,-0.66
1.02,-0.11,0.11,-4.34,-1.26,-0.53
1.03,-0.11,0.10,-4.04,-1.46,-0.56
1.03,-0.11,0.10,-3.81,-1.34,-0.32
1.03,-0.11,0.11,-3.77,-1.42,-0.21
1.03,-0.10,0.11,-3.85,-1.28,-0.16
1.03,-0.11,0.11,-3.86,-1.01,-0.01
1.03,-0.11,0.11,-3.62,-0.65,-0.30
1.04,-0.11,0.10,-3.72,-0.44,-0.15
1.03,-0.11,0.11,-3.82,-0.40,-0.37
1.03,-0.11,0.11,-3.73,-0.21,-0.47
1.03,-0.11,0.10,-3.89,-0.26,-0.34
1.03,-0.12,0.11,-3.84,-0.31,-0.42
1.02,-0.11,0.11,-3.81,-0.13,-0.32
1.03,-0.12,0.10,-3.69,-0.60,-0.20
1.03,-0.11,0.11,-3.95,-0.92,-0.14
1.02,-0.12,0.11,-3.89,-1.21,-0.22
1.03,-0.12,0.10,-4.10,-1.37,-0.35
1.03,-0.12,0.10,-3.95,-1.37,-0.39
1.03,-0.12,0.10,-3.90,-1.24,-0.27
1.03,-0.12,0.11,-4.02,-1.19,-0.53
1.03,-0.12,0.11,-4.00,-1.02,-0.43
1.03,-0.11,0.11,-4.94,-1.06,-1.66
1.03,-0.11,0.12,-4.92,-0.92,-1.61
1.04,-0.11,0.11,-4.67,-1.17,-1.80
1.03,-0.12,0.12,-4.88,-1.31,-1.85
1.02,-0.11,0.11,-4.74,-1.40,-2.04
1.03,-0.12,0.12,-4.71,-1.39,-2.22
1.03,-0.10,0.10,-4.54,-1.63,-2.26
1.03,-0.10,0.11,-4.47,-1.55,-2.05
1.03,-0.11,0.11,-4.46,-1.28,-2.02
1.04,-0.11,0.11,-4.26,-1.32,-1.77
1.03,-0.11,0.12,-4.24,-1.07,-2.07
1.05,-0.11,0.11,-4.17,-0.86,-1.66
1.04,-0.11,0.12,-4.15,-0.60,-1.60
1.03,-0.11,0.11,-3.99,-0.35,-1.41
1.04,-0.11,0.11,-4.02,-0.34,-0.98
1.04,-0.11,0.11,-3.72,-0.26,-0.92
1.03,-0.11,0.11,-3.86,-0.32,-0.47
1.04,-0.11,0.11,-3.62,-0.23,-0.04
1.03,-0.11,0.10,-3.62,-0.31,-0.20
1.04,-0.11,0.11,-3.69,-0.19,-0.11
1.04,-0.11,0.10,-3.78,-0.11,-0.18
1.03,-0.11,0.11,-3.67,-0.18,-0.44
1.04,-0.11,0.10,-3.66,0.05,-0.54
1.03,-0.11,0.12,-3.69,0.05,-0.81
1.04,-0.11,0.11,-3.73,0.17,-1.01
1.03,-0.11,0.11,-3.73,0.27,-1.15
1.03,-0.11,0.10,-3.62,0.50,-1.36
1.03,-0.11,0.11,-3.91,0.74,-1.34
1.03,-0.11,0.11,-3.91,0.84,-1.56
1.04,-0.10,0.11,-4.03,1.00,-1.56
1.04,-0.11,0.11,-3.93,0.98,-1.56
1.04,-0.11,0.12,-4.08,0.99,-1.34
1.04,-0.11,0.12,-4.27,0.78,-1.21
1.03,-0.11,0.13,-4.15,0.59,-1.23
1.03,-0.10,0.12,-4.03,0.27,-1.08
1.03,-0.11,0.12,-4.20,0.17,-0.79
1.03,-0.10,0.11,-4.31,0.05,-0.70
1.03,-0.10,0.12,-4.31,-0.54,-0.68
1.02,-0.10,0.12,-4.38,-0.56,-0.71
1.03,-0.10,0.12,-4.57,-0.79,-0.62
1.03,-0.11,0.12,-4.38,-1.05,-0.67
1.03,-0.11,0.12,-4.18,-1.00,-0.92
1.04,-0.11,0.11,-4.14,-1.11,-0.69
1.03,-0.11,0.12,-4.21,-0.90,-0.64
1.03,-0.11,0.11,-4.15,-0.65,-0.72
1.03,-0.11,0.12,-4.15,-0.48,-0.90
1.03,-0.11,0.13,-4.02,-0.16,-0.73
1.04,-0.11,0.10,-4.05,-0.04,-0.67
1.03,-0.11,0.12,-4.10,-0.20,-0.86
1.03,-0.11,0.10,-4.09,0.05,-0.82
1.03,-0.10,0.11,-3.89,0.05,-0.78
1.03,-0.11,0.12,-4.11,-0.09,-0.88
1.03,-0.11,0.10,-3.98,-0.33,-0.58
1.03,-0.11,0.11,-3.85,-0.51,-0.86
1.03,-0.11,0.11,-4.12,-0.76,-0.61
1.04,-0.11,0.11,-4.16,-0.96,-0.41
1.04,-0.10,0.12,-4.11,-1.10,-0.37
1.04,-0.10,0.11,-3.93,-1.03,-0.62
