xacc,yacc,zacc,xgyro,ygyro,zgyro
1.03,-0.10,0.10,-3.82,-0.31,0.06
1.04,-0.11,0.10,-3.81,-0.15,-0.21
1.03,-0.10,0.10,-3.66,-0.22,-0.21
1.04,-0.10,0.10,-4.03,0.10,-0.60
1.04,-0.10,0.10,-3.95,0.36,-0.99
1.03,-0.10,0.09,-4.02,0.75,-1.21
1.04,-0.10,0.09,-4.07,1.02,-1.26
1.04,-0.10,0.09,-4.30,1.16,-1.44
1.03,-0.10,0.10,-4.56,0.81,-2.49
1.01,-0.09,0.11,-4.98,0.18,-3.48
1.02,-0.10,0.11,-4.85,-0.18,-3.27
1.03,-0.09,0.12,-4.47,-0.18,-2.29
1.04,-0.10,0.11,-4.36,-0.08,-1.29
1.04,-0.10,0.12,-4.07,-0.70,-0.57
1.04,-0.11,0.12,-3.56,-0.84,0.23
1.04,-0.11,0.11,-3.17,-0.84,0.41
1.04,-0.10,0.11,-3.08,-0.27,1.06
1.03,-0.10,0.11,-3.30,-0.14,1.61
1.02,-0.11,0.10,-3.34,0.06,1.40
1.03,-0.11,0.11,-3.30,0.15,1.07
1.02,-0.10,0.11,-3.55,0.26,0.96
1.02,-0.10,0.11,-3.68,-0.31,1.18
1.02,-0.10,0.11,-3.73,-0.68,1.20
1.02,-0.10,0.11,-3.85,-1.24,1.11
1.03,-0.10,0.11,-4.07,-1.73,0.72
1.03,-0.10,0.12,-3.82,-1.95,0.47
1.03,-0.10,0.10,-3.79,-2.06,-0.06
1.03,-0.10,0.11,-4.00,-2.28,-0.50
1.03,-0.11,0.10,-3.66,-2.05,-0.79
1.04,-0.11,0.10,-3.73,-1.99,-0.84
1.04,-0.11,0.10,-3.66,-2.00,-0.50
1.04,-0.11,0.09,-3.98,-1.55,-0.18
1.04,-0.11,0.10,-4.05,-1.23,-0.10
1.04,-0.10,0.09,-4.13,-0.85,-0.37
1.04,-0.10,0.10,-4.20,-0.37,-0.54
1.04,-0.10,0.09,-4.21,-0.01,-0.80
1.04,-0.10,0.09,-4.18,0.37,-1.10
1.04,-0.10,0.08,-4.31,0.58,-1.28
1.04,-0.10,0.09,-4.22,0.68,-1.50
1.03,-0.10,0.09,-4.19,0.70,-1.60
1.03,-0.10,0.09,-4.30,0.92,-1.62
1.03,-0.10,0.10,-4.45,1.05,-1.69
1.04,-0.10,0.10,-4.33,1.05,-1.53
1.03,-0.10,0.10,-4.28,0.80,-1.50
1.03,-0.10,0.11,-3.91,0.75,-1.64
1.03,-0.10,0.10,-4.17,0.85,-1.62
1.03,-0.10,0.11,-4.06,0.67,-1.32
1.03,-0.09,0.12,-4.10,0.65,-1.41
1.03,-0.10,0.11,-3.95,0.34,-1.20
1.03,-0.10,0.11,-4.09,0.08,-0.67
1.03,-0.10,0.12,-3.93,0.03,-0.66
1.03,-0.10,0.11,-3.96,-0.17,-0.28
1.03,-0.10,0.11,-3.76,-0.28,-0.24
1.03,-0.10,0.11,-3.70,-0.40,-0.15
1.03,-0.10,0.11,-3.76,-0.47,-0.18
1.03,-0.10,0.11,-3.69,-0.48,0.04
1.03,-0.10,0.11,-3.80,-0.49,0.34
1.04,-0.10,0.11,-3.67,-0.48,0.63
1.04,-0.09,0.12,-3.73,-0.51,0.73
1.03,-0.10,0.11,-3.76,-0.61,0.70
1.03,-0.10,0.10,-3.85,-0.63,0.70
1.03,-0.10,0.11,-3.84,-0.50,0.56
1.04,-0.11,0.11,-3.95,-0.55,0.44
1.03,-0.11,0.12,-3.85,-0.52,0.37
1.03,-0.10,0.12,-3.89,-0.53,0.01
1.02,-0.11,0.10,-4.04,-0.88,-0.66
1.02,-0.11,0.11,-4.26,-1.16,-1.30
1.03,-0.11,0.11,-3.99,-0.92,-1.27
1.04,-0.10,0.10,-4.00,-0.54,-1.15
1.04,-0.10,0.09,-4.11,-0.55,-0.95
1.03,-0.10,0.09,-4.27,-0.66,-1.21
1.02,-0.10,0.10,-4.33,-0.92,-1.46
1.02,-0.10,0.10,-4.40,-1.05,-1.25
1.02,-0.09,0.11,-4.55,-0.52,-0.82
1.04,-0.10,0.11,-4.53,-0.25,-0.26
