xacc,yacc,zacc,xgyro,ygyro,zgyro
0.93,0.17,-0.25,-3.87,-1.95,-0.08
0.94,0.17,-0.26,-3.91,-1.88,-0.22
0.94,0.17,-0.27,-3.85,-1.53,-0.06
0.93,0.17,-0.26,-4.00,-1.64,-0.27
0.94,0.17,-0.27,-4.09,-1.28,-0.51
0.94,0.17,-0.27,-4.17,-1.01,-0.48
0.94,0.17,-0.27,-4.07,-0.92,-0.42
0.94,0.17,-0.26,-4.19,-0.62,-0.27
0.94,0.17,-0.26,-4.21,-0.74,-0.37
0.95,0.18,-0.27,-4.39,-0.52,0.08
0.94,0.17,-0.26,-4.37,-0.67,0.32
0.95,0.17,-0.26,-4.16,-0.76,0.55
0.94,0.17,-0.26,-4.05,-0.89,0.65
0.94,0.17,-0.26,-4.30,-0.86,0.85
0.94,0.17,-0.26,-4.03,-1.26,0.82
0.94,0.16,-0.26,-3.90,-1.37,0.84
0.95,0.17,-0.26,-3.67,-1.77,0.91
0.94,0.17,-0.25,-3.86,-1.70,0.92
0.94,0.17,-0.26,-3.63,-2.28,1.10
0.94,0.17,-0.26,-3.46,-2.18,1.00
0.94,0.17,-0.25,-3.40,-2.27,1.15
0.94,0.17,-0.26,-3.34,-2.33,1.26
0.94,0.17,-0.26,-3.01,-2.38,1.24
0.94,0.17,-0.26,-2.98,-2.21,1.28
0.94,0.17,-0.26,-3.12,-2.04,1.34
0.93,0.17,-0.26,-3.06,-2.09,1.57
0.94,0.18,-0.25,-3.24,-1.85,1.61
0.94,0.17,-0.25,-3.40,-1.87,1.72
0.94,0.17,-0.26,-3.29,-1.53,1.81
0.94,0.17,-0.26,-3.27,-1.23,1.98
0.94,0.17,-0.27,-3.31,-1.00,1.91
0.94,0.17,-0.25,-3.49,-1.00,2.08
0.94,0.17,-0.27,-3.36,-0.92,1.74
0.94,0.17,-0.26,-3.50,-0.91,1.73
0.94,0.17,-0.27,-3.44,-0.74,1.58
0.93,0.16,-0.26,-3.53,-0.81,1.08
0.93,0.16,-0.26,-3.76,-0.64,0.77
0.93,0.17,-0.26,-3.72,-0.76,0.63
0.94,0.16,-0.26,-3.85,-0.84,0.30
0.93,0.16,-0.26,-3.90,-1.19,-0.11
0.92,0.16,-0.27,-3.99,-1.21,-0.64
0.93,0.16,-0.26,-3.99,-1.03,-0.95
0.93,0.16,-0.26,-4.21,-1.09,-0.97
0.93,0.16,-0.26,-4.21,-1.14,-1.13
0.94,0.17,-0.26,-4.32,-0.92,-1.37
