xacc,yacc,zacc,xgyro,ygyro,zgyro
1.03,-0.08,0.12,-3.80,-0.44,0.70
1.03,-0.08,0.11,-3.72,-0.75,0.62
1.03,-0.08,0.12,-3.67,-0.95,0.49
1.02,-0.08,0.13,-4.01,-1.12,0.46
1.03,-0.09,0.12,-4.02,-1.56,0.17
1.04,-0.09,0.11,-4.15,-1.92,0.06
1.04,-0.09,0.11,-4.33,-1.98,-0.34
1.03,-0.08,0.11,-4.08,-2.17,-0.68
1.04,-0.09,0.11,-4.10,-2.11,-0.73
1.04,-0.09,0.11,-3.95,-1.82,-0.36
1.04,-0.09,0.11,-3.92,-1.79,-0.13
1.04,-0.09,0.11,-3.98,-1.45,-0.01
1.04,-0.09,0.10,-4.23,-1.21,-0.05
1.03,-0.09,0.11,-4.07,-1.03,-0.18
1.04,-0.09,0.10,-4.10,-0.67,-0.38
1.04,-0.09,0.09,-4.26,-0.43,-0.47
1.03,-0.09,0.09,-4.08,-0.21,-0.98
1.04,-0.09,0.09,-4.26,-0.08,-1.11
1.04,-0.09,0.10,-4.17,0.36,-1.45
1.04,-0.09,0.09,-4.26,0.57,-1.60
1.04,-0.08,0.09,-4.17,0.75,-1.82
1.03,-0.08,0.10,-4.11,0.89,-1.74
1.03,-0.08,0.10,-4.31,1.26,-1.69
1.03,-0.09,0.10,-4.06,1.21,-1.53
1.04,-0.08,0.11,-3.99,1.21,-1.44
1.04,-0.08,0.11,-3.81,1.11,-1.18
1.03,-0.08,0.11,-3.91,0.84,-1.09
1.03,-0.08,0.12,-4.09,0.44,-0.98
1.04,-0.08,0.12,-3.99,0.32,-0.76
1.03,-0.08,0.12,-3.95,-0.08,-0.62
1.03,-0.08,0.13,-3.92,-0.23,-0.42
1.04,-0.08,0.12,-3.79,-0.40,-0.31
1.04,-0.08,0.12,-3.93,-0.77,-0.18
1.04,-0.08,0.11,-3.92,-0.63,-0.06
1.03,-0.08,0.12,-3.86,-0.65,-0.02
1.04,-0.09,0.11,-3.66,-0.53,0.12
1.03,-0.09,0.12,-3.92,-0.67,0.28
1.04,-0.08,0.12,-4.02,-0.69,0.48
1.03,-0.09,0.11,-3.80,-0.63,0.53
1.04,-0.09,0.11,-3.78,-0.56,0.58
1.03,-0.09,0.12,-3.79,-0.61,0.64
1.03,-0.08,0.11,-3.97,-0.66,0.63
