xacc,yacc,zacc,xgyro,ygyro,zgyro
0.30,-0.76,0.16,56.71,-17.08,6.51
0.31,-0.77,0.15,57.37,-19.29,5.07
0.31,-0.78,0.14,58.40,-21.95,3.60
0.32,-0.79,0.13,58.95,-24.56,0.95
0.34,-0.79,0.10,59.34,-27.98,-2.61
0.35,-0.78,0.07,58.44,-30.58,-7.59
0.34,-0.78,0.04,56.24,-32.60,-13.54
0.32,-0.79,0.02,52.67,-34.55,-17.57
0.31,-0.80,-0.01,47.13,-36.56,-20.12
0.32,-0.81,-0.02,41.44,-37.78,-20.94
0.36,-0.84,-0.04,36.34,-37.45,-21.45
0.37,-0.88,-0.04,31.53,-35.92,-19.02
0.40,-0.93,-0.03,27.51,-33.63,-18.46
0.41,-0.99,-0.02,23.62,-31.21,-16.01
0.42,-1.04,-0.03,18.66,-29.22,-14.03
0.43,-1.13,-0.06,15.66,-29.37,-17.34
0.44,-1.16,-0.07,12.01,-29.27,-17.92
0.46,-1.22,-0.08,7.50,-29.19,-19.69
0.45,-1.25,-0.11,3.16,-29.26,-21.96
0.44,-1.25,-0.16,-2.39,-28.85,-26.87
0.45,-1.31,-0.13,-7.97,-24.89,-23.21
0.41,-1.30,-0.12,-16.00,-20.24,-22.36
0.41,-1.40,-0.09,-17.63,-14.92,-23.73
0.39,-1.41,-0.05,-18.99,-7.11,-23.42
0.41,-1.48,-0.01,-16.82,-0.09,-31.64
0.42,-1.47,0.05,-14.35,10.18,-36.34
0.42,-1.49,0.11,-10.53,20.62,-41.63
0.41,-1.47,0.15,-7.58,30.55,-46.24
0.40,-1.44,0.18,-5.07,39.34,-48.06
0.39,-1.40,0.20,-1.62,46.79,-51.60
0.38,-1.37,0.25,2.56,54.49,-47.10
0.34,-1.34,0.32,5.70,60.79,-42.05
0.30,-1.30,0.36,7.98,65.60,-38.59
0.31,-1.27,0.40,10.51,69.15,-34.96
0.31,-1.23,0.41,14.25,71.39,-32.87
0.34,-1.19,0.43,16.56,72.39,-28.31
0.36,-1.13,0.43,16.82,71.57,-23.50
0.41,-1.11,0.44,14.98,69.45,-17.82
0.44,-1.09,0.44,11.63,65.36,-12.66
0.46,-1.10,0.43,8.23,59.80,-8.76
0.49,-1.12,0.41,4.24,53.39,-3.95
0.49,-1.12,0.39,-0.70,46.20,0.70
0.50,-1.13,0.35,-5.82,38.56,5.09
0.51,-1.11,0.35,-12.18,31.27,10.30
0.52,-1.11,0.31,-19.20,24.39,21.34
0.51,-1.11,0.29,-25.68,17.49,31.72
0.49,-1.14,0.25,-30.18,9.15,38.78
0.48,-1.15,0.22,-34.54,1.95,46.32
0.46,-1.18,0.20,-36.11,-5.85,48.66
0.44,-1.20,0.18,-34.43,-13.53,46.80
0.44,-1.19,0.15,-32.27,-19.95,39.83
0.44,-1.21,0.13,-28.84,-24.03,33.21
0.45,-1.19,0.11,-22.81,-26.69,24.18
0.45,-1.15,0.08,-16.24,-27.19,13.78
0.47,-1.13,0.06,-9.08,-24.65,5.11
0.45,-1.07,0.06,-3.20,-20.04,-2.11
0.46,-0.99,0.03,0.92,-13.57,-11.01
0.47,-0.95,0.03,5.67,-4.82,-17.70
0.49,-0.90,0.05,10.57,5.38,-21.65
0.51,-0.83,0.04,14.12,17.64,-23.76
0.53,-0.80,0.06,18.21,30.24,-25.92
0.54,-0.75,0.07,21.37,43.56,-26.53
0.55,-0.69,0.09,23.50,56.98,-27.72
0.56,-0.66,0.13,24.60,69.11,-29.50
0.55,-0.66,0.16,25.97,80.10,-31.78
0.57,-0.72,0.19,30.73,89.28,-32.34
