xacc,yacc,zacc,xgyro,ygyro,zgyro
0.15,-0.29,0.06,11.92,-70.34,16.34
0.16,-0.24,0.02,14.33,-79.30,23.06
0.16,-0.21,-0.01,16.12,-88.34,30.47
0.15,-0.18,-0.08,17.85,-100.40,41.56
0.23,-0.17,-0.18,19.76,-112.89,56.85
0.32,-0.19,-0.26,19.52,-120.20,68.00
0.41,-0.19,-0.33,17.04,-121.75,72.67
0.54,-0.23,-0.38,12.69,-116.50,68.18
0.59,-0.26,-0.43,7.85,-106.98,57.51
0.63,-0.33,-0.47,5.90,-93.58,46.75
0.68,-0.32,-0.52,4.48,-74.83,35.75
0.70,-0.32,-0.55,1.75,-52.90,27.15
0.70,-0.29,-0.60,-3.12,-28.15,20.36
0.74,-0.31,-0.59,-6.09,-1.24,14.47
0.72,-0.41,-0.60,-3.55,22.85,6.95
0.87,-0.38,-0.63,-0.82,53.36,-1.44
0.85,-0.27,-0.66,-7.24,82.48,-3.92
0.81,-0.33,-0.63,-12.16,107.08,-7.40
0.66,-0.46,-0.56,-9.63,122.57,-16.98
0.63,-0.51,-0.49,-4.92,130.22,-29.81
0.67,-0.49,-0.41,-1.31,135.69,-42.18
0.75,-0.47,-0.37,1.08,141.28,-52.59
0.85,-0.44,-0.34,3.55,147.98,-58.92
0.86,-0.44,-0.30,7.40,150.64,-62.57
0.91,-0.45,-0.25,12.95,150.97,-65.06
0.96,-0.43,-0.21,17.31,150.58,-67.95
1.01,-0.41,-0.14,20.10,149.78,-70.86
1.05,-0.44,-0.07,24.31,146.39,-75.04
1.11,-0.44,-0.01,29.09,142.90,-81.23
1.15,-0.45,0.05,35.29,138.47,-89.95
1.20,-0.42,0.11,41.24,134.01,-100.54
1.19,-0.41,0.16,47.60,128.95,-109.85
1.22,-0.41,0.21,53.58,123.58,-115.87
1.34,-0.35,0.24,58.46,122.03,-124.90
1.30,-0.40,0.33,67.71,117.08,-133.99
1.26,-0.47,0.44,80.53,104.40,-137.31
1.38,-0.46,0.53,94.64,93.65,-144.45
1.57,-0.33,0.52,99.23,94.66,-148.28
