0.95,0.16,-0.26,-4.02,1.08,-1.05
0.94,0.16,-0.25,-4.27,1.05,-1.11
0.94,0.16,-0.25,-4.15,1.29,-1.27
0.94,0.16,-0.25,-4.02,1.06,-1.33
0.94,0.16,-0.25,-3.99,1.20,-1.82
0.94,0.16,-0.25,-3.98,1.30,-2.21
0.94,0.15,-0.25,-4.05,1.23,-2.42
0.94,0.16,-0.25,-3.95,1.49,-2.68
0.94,0.16,-0.25,-4.12,1.40,-2.66
0.94,0.16,-0.25,-3.89,1.48,-2.85
0.94,0.16,-0.24,-3.81,1.47,-2.66
0.93,0.17,-0.25,-3.91,1.44,-2.45
0.94,0.16,-0.25,-3.73,1.15,-2.07
0.95,0.16,-0.24,-3.66,1.24,-2.06
0.95,0.16,-0.25,-3.75,0.91,-1.71
0.95,0.16,-0.24,-3.59,0.59,-1.43
0.95,0.16,-0.24,-3.79,0.53,-1.04
0.94,0.16,-0.24,-3.69,0.37,-1.16
0.95,0.17,-0.24,-3.67,-0.14,-0.95
0.94,0.17,-0.24,-3.82,-0.34,-0.97
0.94,0.17,-0.26,-3.98,-0.69,-0.66
0.95,0.16,-0.24,-3.86,-0.95,-0.51
0.95,0.17,-0.24,-4.07,-1.29,-0.40
0.95,0.17,-0.23,-4.07,-1.39,-0.18
0.95,0.16,-0.24,-3.98,-1.41,-0.11
0.95,0.17,-0.24,-3.92,-1.66,-0.34
0.95,0.17,-0.24,-3.89,-1.72,-0.22
0.95,0.16,-0.25,-3.87,-1.47,-0.52
0.94,0.16,-0.25,-3.93,-1.27,-0.29
0.95,0.16,-0.25,-4.07,-1.19,-0.52
0.95,0.16,-0.25,-3.94,-1.02,-0.85
0.95,0.16,-0.25,-3.61,-0.47,-0.85
0.95,0.16,-0.25,-3.83,-0.34,-1.04
0.95,0.16,-0.25,-3.58,-0.16,-1.22
0.95,0.16,-0.26,-3.60,0.15,-0.92
0.94,0.16,-0.25,-3.62,0.11,-1.15
0.94,0.16,-0.24,-3.57,0.13,-0.98
0.94,0.16,-0.25,-3.30,0.16,-0.94
0.94,0.16,-0.24,-3.52,-0.29,-1.02
0.93,0.17,-0.25,-3.53,-0.38,-0.67
0.94,0.16,-0.24,-3.38,-0.62,-0.78
