xacc,yacc,zacc,xgyro,ygyro,zgyro
0.97,0.15,0.46,-3.92,0.29,-0.12
0.96,0.16,0.46,-3.85,0.04,0.18
0.96,0.16,0.46,-4.02,0.08,0.12
0.97,0.16,0.46,-3.79,-0.02,0.23
0.96,0.15,0.46,-3.81,0.05,0.52
0.97,0.15,0.46,-3.92,-0.28,0.42
0.97,0.15,0.47,-3.97,-0.40,0.37
0.98,0.15,0.46,-3.73,-0.28,0.27
0.97,0.15,0.46,-3.72,-0.20,0.28
0.97,0.15,0.46,-3.84,-0.33,-0.16
0.96,0.15,0.46,-3.82,-0.85,-0.86
0.96,0.15,0.45,-3.56,-1.00,-1.10
0.97,0.15,0.45,-3.82,-0.73,-0.53
0.98,0.16,0.45,-3.76,-0.74,0.30
0.98,0.15,0.45,-4.06,-0.77,0.45
0.97,0.15,0.46,-4.07,-0.97,0.23
0.97,0.15,0.45,-4.13,-0.95,0.05
0.97,0.15,0.46,-4.14,-1.03,0.24
0.97,0.16,0.46,-3.94,-1.09,0.54
0.97,0.15,0.46,-4.08,-1.22,0.82
0.97,0.15,0.45,-4.10,-1.05,1.02
0.97,0.15,0.46,-4.06,-1.08,0.63
0.97,0.14,0.46,-3.85,-0.66,-0.12
0.97,0.15,0.47,-3.76,-0.54,-0.38
0.98,0.15,0.46,-3.66,-0.22,-0.73
0.97,0.15,0.46,-3.75,-0.08,-1.11
0.97,0.14,0.46,-3.73,0.24,-1.18
0.97,0.15,0.46,-3.85,0.43,-1.45
0.97,0.15,0.47,-3.82,0.33,-1.21
0.96,0.15,0.46,-3.70,0.33,-1.01
0.96,0.15,0.47,-3.64,0.18,-0.50
0.96,0.15,0.47,-3.89,-0.04,-0.20
0.96,0.15,0.46,-3.98,-0.19,-0.04
0.96,0.15,0.46,-3.91,-0.34,-0.02
0.97,0.16,0.46,-4.18,-0.31,0.02
0.97,0.16,0.46,-4.05,-0.39,0.34
0.97,0.15,0.45,-3.95,-0.01,0.28
0.98,0.15,0.46,-4.09,0.40,0.19
0.98,0.15,0.46,-4.15,0.89,-0.12
0.99,0.15,0.47,-3.95,1.26,-0.41
0.98,0.15,0.46,-4.15,1.61,-0.77
0.98,0.15,0.46,-4.07,2.22,-0.84
0.97,0.15,0.45,-3.89,2.37,-0.98
0.97,0.15,0.46,-3.86,2.86,-1.23
0.97,0.16,0.46,-3.76,3.07,-1.12
0.97,0.15,0.47,-3.79,3.44,-0.98
0.97,0.16,0.47,-3.87,3.63,-1.09
0.98,0.15,0.47,-3.60,3.92,-1.18
0.97,0.15,0.47,-3.79,4.05,-0.99
0.97,0.15,0.46,-3.84,4.37,-1.05
0.96,0.15,0.46,-4.00,4.30,-0.84
0.96,0.16,0.47,-4.05,4.36,-0.61
0.96,0.16,0.47,-4.09,4.28,-0.21
0.97,0.15,0.47,-4.31,3.82,-0.06
0.96,0.15,0.47,-4.34,3.47,-0.06
0.96,0.16,0.48,-4.44,3.02,-0.19
0.95,0.15,0.48,-4.40,2.61,-0.16
0.95,0.16,0.47,-4.41,1.92,-0.15
0.96,0.16,0.47,-4.38,1.23,0.11
0.95,0.15,0.47,-4.37,0.76,0.09
0.96,0.15,0.47,-4.27,0.40,0.04
0.96,0.16,0.47,-4.20,0.31,0.08
0.96,0.15,0.46,-4.19,0.03,0.05
0.96,0.15,0.46,-4.04,0.13,-0.18
0.96,0.14,0.46,-3.94,0.54,-0.35
0.97,0.14,0.47,-4.01,0.54,-0.84
0.96,0.15,0.46,-4.02,0.96,-1.19
0.96,0.15,0.47,-4.18,0.94,-1.50
0.97,0.15,0.46,-4.13,1.44,-1.33
0.97,0.15,0.46,-4.18,2.26,-1.42
0.96,0.15,0.47,-4.21,2.56,-1.95
0.96,0.15,0.46,-4.07,3.08,-1.98
0.97,0.16,0.46,-4.18,3.63,-2.06
0.97,0.15,0.48,-4.40,3.75,-2.31
0.97,0.15,0.47,-4.35,3.82,-2.90
0.97,0.16,0.47,-4.39,3.63,-3.37
0.96,0.16,0.47,-4.44,3.56,-3.40
0.96,0.16,0.48,-4.24,3.52,-3.21
0.97,0.16,0.47,-4.08,3.19,-2.92
0.96,0.16,0.48,-4.31,2.75,-3.23
0.95,0.16,0.49,-4.53,1.82,-4.04
0.95,0.15,0.48,-4.49,1.26,-4.13
0.96,0.16,0.48,-3.67,1.09,-2.92
0.95,0.16,0.48,-3.92,0.89,-1.93
0.96,0.16,0.49,-4.13,0.49,-1.76
0.97,0.16,0.48,-4.06,0.38,-1.75
0.98,0.16,0.48,-4.00,0.54,-0.82
0.98,0.16,0.47,-4.10,0.76,-0.12
0.97,0.16,0.48,-4.24,0.98,0.23
0.97,0.16,0.49,-4.50,0.95,0.58
0.97,0.16,0.48,-4.42,1.12,1.26
0.96,0.16,0.48,-4.47,1.05,1.67
0.97,0.15,0.48,-4.27,1.37,1.57
0.97,0.15,0.47,-4.20,1.22,0.95
0.97,0.15,0.47,-3.92,1.11,-0.05
0.96,0.14,0.47,-3.92,1.16,-1.00
0.97,0.14,0.48,-3.60,1.63,-1.91
0.97,0.14,0.47,-3.65,1.92,-2.52
0.97,0.15,0.48,-3.47,2.31,-2.88
0.97,0.15,0.47,-3.68,2.43,-3.39
0.96,0.16,0.48,-3.45,-1.60,1.26
0.96,0.17,0.48,-3.44,-2.17,1.15
0.96,0.16,0.49,-3.47,-2.98,1.54
