xacc,yacc,zacc,xgyro,ygyro,zgyro
1.02,0.06,0.04,-3.85,0.44,1.14
1.02,0.07,0.05,-3.60,0.40,1.50
1.02,0.07,0.04,-3.76,0.27,1.45
1.02,0.07,0.04,-3.74,0.08,1.73
1.03,0.07,0.05,-3.63,0.00,1.56
1.03,0.06,0.05,-3.36,-0.09,1.35
1.03,0.07,0.05,-3.61,-0.48,1.28
1.03,0.07,0.04,-3.73,-0.44,1.47
1.03,0.06,0.04,-3.92,-0.33,1.40
1.03,0.07,0.03,-3.89,0.11,1.16
1.04,0.07,0.05,-4.09,0.84,0.88
1.03,0.07,0.04,-4.14,1.16,0.62
1.03,0.07,0.03,-4.31,0.92,0.30
1.03,0.07,0.04,-4.32,1.34,0.05
1.02,0.07,0.04,-4.62,1.22,-0.07
1.02,0.07,0.04,-4.51,1.63,-0.05
1.02,0.06,0.04,-4.37,1.85,-0.05
1.02,0.07,0.04,-4.31,2.19,0.01
1.02,0.06,0.04,-4.08,2.59,-0.06
1.01,0.07,0.04,-4.25,2.52,-0.09
1.02,0.06,0.04,-4.28,2.69,0.18
1.01,0.07,0.03,-4.18,2.47,0.03
1.01,0.07,0.04,-4.26,2.20,-0.11
1.01,0.07,0.03,-4.26,2.27,0.01
1.02,0.06,0.03,-4.33,2.41,-0.15
1.01,0.06,0.04,-4.47,1.91,-0.23
1.01,0.06,0.04,-4.47,1.75,-0.11
1.00,0.06,0.04,-4.58,1.59,-0.30
1.01,0.06,0.04,-4.74,1.05,-0.45
1.01,0.06,0.05,-4.61,1.04,-0.47
1.02,0.06,0.05,-4.72,0.87,-0.34
1.01,0.06,0.03,-4.59,1.11,-0.19
1.02,0.06,0.05,-4.60,1.58,-0.44
1.01,0.06,0.04,-4.41,1.85,-0.31
1.02,0.06,0.04,-4.34,2.17,-0.42
1.01,0.06,0.04,-4.33,2.50,-0.50
1.01,0.06,0.05,-4.40,2.93,-0.61
1.01,0.06,0.05,-4.34,3.14,-0.65
1.01,0.05,0.05,-4.24,3.31,-0.79
1.02,0.05,0.05,-4.37,3.19,-0.82
1.02,0.06,0.04,-4.10,3.21,-0.75
1.01,0.05,0.05,-4.14,3.08,-0.59
1.02,0.06,0.05,-4.24,2.82,-0.55
1.02,0.06,0.05,-4.34,2.11,-0.18
1.02,0.06,0.05,-4.54,1.91,0.77
1.03,0.06,0.05,-4.63,1.08,0.95
1.03,0.06,0.04,-4.35,0.15,1.35
1.04,0.06,0.04,-4.44,-0.31,1.92
1.03,0.06,0.05,-4.54,-0.93,2.56
1.04,0.06,0.05,-4.60,-1.80,2.94
1.04,0.06,0.04,-4.56,-2.57,3.30
1.04,0.06,0.05,-4.40,-3.18,3.15
1.05,0.06,0.04,-4.18,-3.71,2.90
1.05,0.06,0.04,-4.09,-3.79,2.60
1.06,0.06,0.04,-4.21,-3.73,2.57
1.06,0.06,0.04,-4.19,-3.52,2.06
1.06,0.06,0.04,-4.29,-3.66,1.95
1.06,0.06,0.03,-4.13,-3.36,1.35
1.06,0.06,0.04,-4.14,-3.10,1.26
1.05,0.06,0.04,-4.07,-2.46,0.88
1.06,0.06,0.03,-3.92,-1.93,0.42
1.05,0.06,0.03,-4.02,-1.50,0.30
1.05,0.06,0.05,-3.79,-0.74,0.43
1.05,0.07,0.04,-3.95,-0.27,0.65
1.04,0.07,0.04,-4.11,0.60,0.50
1.04,0.06,0.04,-4.10,0.64,0.36
1.04,0.06,0.04,-3.86,0.95,0.25
1.03,0.06,0.04,-4.02,1.21,0.12
1.03,0.06,0.04,-4.02,1.35,0.08
1.02,0.06,0.05,-3.85,1.29,0.29
1.03,0.06,0.05,-4.11,1.18,0.35
1.02,0.06,0.05,-4.01,1.15,0.53
1.02,0.06,0.05,-3.88,1.37,0.39
1.02,0.06,0.05,-3.96,1.53,0.07
1.02,0.05,0.05,-3.92,1.92,-0.02
1.02,0.06,0.06,-3.82,1.85,-0.18
1.02,0.06,0.05,-3.76,1.82,0.22
1.03,0.06,0.05,-3.87,2.15,0.27
1.03,0.06,0.06,-3.65,2.18,0.03
1.01,0.07,0.05,-3.79,1.99,-0.07
1.00,0.06,0.05,-3.97,1.41,-0.02
1.00,0.06,0.05,-3.93,0.60,0.37
1.01,0.06,0.04,-4.01,0.15,0.83
1.02,0.05,0.04,-3.92,0.37,1.17
1.02,0.05,0.04,-4.04,-0.11,1.20
1.02,0.06,0.04,-3.76,-0.23,1.20
1.03,0.06,0.04,-3.67,-0.25,1.30
1.02,0.06,0.03,-3.66,-0.38,1.04
1.02,0.06,0.04,-3.85,-0.31,1.15
1.03,0.06,0.04,-3.69,-0.56,1.27
1.03,0.06,0.04,-3.90,-0.82,1.31
1.04,0.06,0.04,-3.71,-0.92,1.10
1.03,0.05,0.04,-3.60,-1.47,0.67
1.03,0.05,0.04,-3.71,-1.51,0.18
1.04,0.06,0.04,-4.04,-1.70,0.07
1.03,0.06,0.04,-3.82,-1.95,0.47
1.04,0.06,0.04,-4.15,-2.08,0.69
1.03,0.06,0.03,-3.87,-2.14,0.61
1.03,0.05,0.04,-3.90,-1.68,0.31
1.04,0.06,0.04,-4.24,-1.66,0.21
1.06,0.01,0.06,-3.59,-6.91,-4.63
1.06,0.00,0.06,-2.27,-7.99,-5.36
