xacc,yacc,zacc,xgyro,ygyro,zgyro
1.06,0.01,0.21,-4.24,7.96,-5.37
1.06,0.01,0.21,-4.44,7.98,-5.14
1.06,0.01,0.21,-4.76,8.44,-5.05
1.05,0.01,0.21,-4.86,8.54,-4.87
1.05,0.01,0.22,-5.36,8.70,-4.86
1.04,0.01,0.21,-5.62,8.63,-5.16
1.04,0.01,0.21,-5.99,8.53,-5.44
1.05,0.01,0.22,-6.14,8.11,-5.85
1.05,0.01,0.22,-6.26,7.82,-5.74
1.05,0.00,0.22,-6.01,7.34,-5.60
1.05,0.00,0.22,-6.15,6.71,-5.55
1.04,-0.00,0.23,-6.06,6.15,-5.47
1.04,-0.00,0.22,-5.51,5.58,-4.95
1.04,-0.01,0.23,-5.18,4.80,-4.95
1.03,-0.00,0.23,-4.70,4.18,-4.45
1.04,-0.02,0.23,-4.34,3.86,-3.89
1.04,-0.02,0.23,-3.95,3.69,-3.91
1.04,-0.01,0.23,-3.49,3.45,-4.03
1.04,-0.02,0.24,-3.23,3.38,-4.19
1.04,-0.01,0.23,-3.05,3.36,-4.63
1.03,-0.01,0.23,-2.89,3.63,-4.95
1.03,-0.01,0.24,-2.65,3.69,-5.30
1.03,-0.01,0.24,-2.52,3.98,-5.63
1.03,-0.01,0.25,-2.42,4.12,-5.82
1.04,-0.01,0.24,-2.32,4.40,-5.78
1.05,0.00,0.25,-2.19,4.73,-5.62
1.05,-0.00,0.24,-2.27,4.95,-5.65
1.05,0.00,0.25,-2.02,5.16,-5.88
1.05,-0.00,0.25,-2.05,5.03,-6.06
1.03,-0.00,0.26,-2.04,4.79,-6.71
1.02,-0.00,0.26,-1.89,4.44,-7.57
1.02,-0.00,0.26,-1.69,4.05,-7.92
1.03,-0.00,0.27,-1.59,3.56,-7.73
1.05,0.00,0.27,-1.21,3.43,-7.05
1.04,0.00,0.27,-1.62,2.82,-6.68
1.02,-0.00,0.27,-1.60,2.03,-6.79
1.02,0.01,0.27,-1.84,1.34,-6.40
1.01,0.01,0.27,-2.05,0.33,-5.79
1.01,0.01,0.27,-2.14,-0.63,-4.57
1.02,0.01,0.28,-2.31,-1.72,-3.39
1.03,0.02,0.27,-2.73,-2.86,-2.32
1.04,0.02,0.27,-2.92,-4.16,-1.96
1.04,0.02,0.26,-3.19,-5.34,-1.95
1.05,0.02,0.26,-3.24,-6.11,-1.82
1.05,0.02,0.26,-3.26,-6.73,-1.75
1.05,0.03,0.25,-3.24,-7.20,-1.14
1.04,0.02,0.25,-3.53,-7.44,-0.92
1.03,0.03,0.25,-3.63,-7.85,-0.53
1.04,0.02,0.24,-3.54,-8.48,0.24
1.05,0.01,0.23,-3.50,-9.20,0.89
1.05,0.02,0.23,-3.47,-9.67,1.85
1.06,0.02,0.22,-3.49,-10.63,2.27
1.08,0.02,0.21,-3.49,-10.72,3.02
1.10,0.02,0.21,-3.16,-10.56,3.87
1.11,0.02,0.20,-3.19,-10.15,4.29
1.09,0.02,0.20,-3.16,-9.82,4.21
1.08,0.01,0.20,-3.25,-9.12,3.71
1.06,0.02,0.21,-3.19,-8.28,3.08
1.05,0.01,0.21,-3.05,-7.55,2.24
1.05,0.01,0.21,-2.80,-6.70,1.29
1.07,0.01,0.21,-2.96,-5.78,0.31
1.08,0.01,0.21,-3.13,-4.81,-0.52
1.07,0.02,0.21,-2.94,-3.76,-0.77
1.07,0.02,0.21,-2.76,-2.83,0.17
1.07,0.01,0.23,-2.17,-2.63,0.33
1.06,0.02,0.22,-2.25,-2.60,-0.15
1.05,0.01,0.22,-2.01,-3.32,0.18
1.04,0.02,0.22,-1.61,-4.02,0.34
1.05,0.01,0.22,-0.98,-4.79,0.90
1.06,0.02,0.23,-0.64,-5.24,0.95
1.08,0.01,0.24,-0.54,-6.31,1.63
1.08,0.01,0.25,0.05,-7.47,2.49
1.07,0.02,0.25,0.73,-8.84,3.40
1.06,0.02,0.25,0.82,-10.56,4.60
1.04,0.02,0.25,0.63,-12.23,5.98
1.05,0.03,0.24,0.52,-14.17,8.05
1.06,0.04,0.23,-0.11,-15.31,9.59
1.07,0.05,0.21,-0.53,-15.98,11.06
1.09,0.05,0.21,-1.07,-15.84,12.21
1.11,0.04,0.21,-2.01,-15.25,11.96
1.11,0.04,0.22,-2.98,-13.96,11.08
1.11,0.04,0.21,-3.81,-12.02,10.49
