xacc,yacc,zacc,xgyro,ygyro,zgyro
1.03,-0.11,0.11,-3.97,-3.25,1.67
1.03,-0.11,0.11,-3.98,-3.42,1.46
1.03,-0.11,0.12,-4.02,-3.65,1.14
1.03,-0.12,0.12,-4.05,-4.21,1.05
1.03,-0.12,0.12,-3.90,-4.63,0.24
1.03,-0.12,0.11,-4.00,-5.02,-0.17
1.03,-0.12,0.10,-3.98,-5.16,-0.50
1.03,-0.11,0.10,-3.77,-5.24,-0.48
1.03,-0.12,0.10,-3.89,-4.87,-0.46
1.03,-0.12,0.09,-3.91,-4.53,-0.10
1.03,-0.12,0.09,-3.99,-3.89,-0.06
1.03,-0.12,0.09,-3.95,-3.24,-0.31
1.04,-0.12,0.08,-4.21,-2.27,-0.37
1.03,-0.12,0.08,-4.37,-1.27,-0.82
1.04,-0.12,0.07,-4.31,-0.44,-1.26
1.04,-0.12,0.08,-4.31,0.22,-1.78
1.04,-0.12,0.09,-4.44,0.89,-1.91
1.03,-0.12,0.09,-4.49,1.18,-2.12
1.03,-0.11,0.10,-4.47,1.79,-2.19
1.03,-0.11,0.10,-4.38,1.73,-2.15
1.03,-0.11,0.10,-4.33,1.60,-1.88
1.04,-0.11,0.10,-4.21,1.27,-1.66
1.04,-0.11,0.11,-4.21,0.85,-1.26
1.03,-0.11,0.11,-4.11,0.28,-0.92
1.03,-0.11,0.12,-4.11,-0.40,-0.55
1.03,-0.11,0.11,-4.26,-1.20,-0.55
1.03,-0.11,0.12,-3.92,-1.90,-0.33
1.03,-0.11,0.12,-3.67,-2.53,-0.08
1.04,-0.11,0.12,-3.93,-3.36,-0.21
1.04,-0.11,0.11,-3.67,-2.84,0.08
1.04,-0.11,0.11,-3.72,-2.84,0.24
1.03,-0.11,0.11,-3.61,-2.90,0.31
1.04,-0.12,0.11,-3.52,-2.66,0.53
1.03,-0.12,0.11,-3.48,-2.32,0.54
1.04,-0.11,0.11,-3.52,-2.09,0.79
1.04,-0.11,0.10,-3.53,-1.56,1.15
1.03,-0.11,0.09,-3.30,-1.38,1.53
1.03,-0.11,0.11,-3.54,-1.04,1.41
1.04,-0.12,0.09,-3.44,-0.93,1.37
1.03,-0.12,0.10,-3.71,-1.16,1.26
1.03,-0.11,0.11,-3.78,-1.50,1.04
1.03,-0.12,0.10,-3.85,-1.64,0.70
1.02,-0.11,0.10,-3.86,-1.97,0.16
1.03,-0.12,0.10,-4.22,-2.07,-0.37
1.04,-0.12,0.09,-3.80,-1.84,-0.31
1.05,-0.12,0.10,-3.55,-1.29,0.15
1.05,-0.12,0.10,-3.70,-1.18,0.08
1.04,-0.12,0.09,-3.93,-1.38,0.10
1.02,-0.12,0.10,-3.83,-1.63,0.06
