xacc,yacc,zacc,xgyro,ygyro,zgyro
1.00,-0.03,-0.00,-3.97,1.63,3.18
1.00,-0.03,0.01,-4.02,1.05,2.96
0.99,-0.03,0.01,-3.58,0.73,2.52
1.00,-0.03,0.00,-3.74,0.02,2.29
1.01,-0.03,0.01,-3.40,-0.85,1.28
1.01,-0.03,0.00,-3.97,-1.44,0.53
1.02,-0.03,0.01,-3.77,-2.05,-0.15
1.01,-0.02,-0.01,-3.90,-2.44,-0.44
1.02,-0.03,0.00,-4.27,-2.80,-0.97
1.02,-0.02,0.00,-4.43,-3.29,-1.16
1.02,-0.02,-0.01,-4.17,-3.33,-1.69
1.02,-0.02,-0.00,-4.31,-3.86,-1.97
1.02,-0.02,-0.00,-4.26,-3.92,-1.94
1.02,-0.02,-0.00,-4.19,-4.06,-2.15
1.03,-0.01,-0.00,-3.98,-4.18,-2.07
1.03,-0.02,-0.01,-3.98,-4.07,-1.57
1.03,-0.02,-0.01,-4.04,-4.42,-1.26
1.03,-0.02,-0.00,-4.04,-4.59,-1.00
1.04,-0.02,-0.02,-3.99,-4.27,-0.26
1.04,-0.02,-0.02,-3.79,-3.80,0.24
1.03,-0.02,-0.02,-3.70,-3.31,0.65
1.04,-0.01,-0.02,-3.72,-2.85,1.10
1.03,-0.01,-0.02,-3.66,-2.09,1.44
1.03,-0.02,-0.03,-3.63,-1.26,1.76
1.03,-0.02,-0.03,-3.71,-0.76,1.84
1.03,-0.02,-0.02,-3.48,-0.13,1.78
1.03,-0.02,-0.03,-3.75,0.40,1.54
1.03,-0.02,-0.03,-3.70,1.12,1.57
1.02,-0.02,-0.03,-3.44,1.43,1.53
1.03,-0.02,-0.03,-3.21,1.74,1.36
1.02,-0.02,-0.02,-3.19,1.85,1.35
1.02,-0.03,-0.02,-3.00,1.72,1.05
1.02,-0.02,-0.01,-3.24,1.78,1.18
1.02,-0.02,-0.02,-2.91,1.80,1.43
1.01,-0.02,-0.02,-2.81,1.88,1.58
1.02,-0.02,-0.02,-2.77,1.88,1.69
1.01,-0.01,-0.01,-2.44,1.85,1.81
1.01,-0.01,-0.00,-2.53,2.03,1.69
1.01,-0.02,-0.00,-2.34,2.21,1.84
1.02,-0.01,0.01,-2.43,2.37,1.66
1.02,-0.01,-0.00,-2.63,2.68,1.31
1.02,-0.01,0.01,-2.68,2.50,0.91
1.02,-0.01,-0.00,-3.05,2.83,0.84
1.01,-0.01,0.01,-3.22,2.86,0.51
1.01,-0.01,0.01,-3.20,3.21,0.11
1.01,-0.02,0.01,-3.85,3.79,-0.01
1.01,-0.01,0.01,-3.91,3.93,-0.11
1.01,-0.02,-0.00,-3.99,4.19,-0.15
1.01,-0.02,-0.01,-4.05,4.75,-0.44
1.01,-0.03,-0.00,-4.29,4.80,-0.96
1.01,-0.02,0.00,-4.11,4.65,-1.11
1.01,-0.03,0.01,-3.72,4.05,-1.30
1.00,-0.02,0.00,-3.56,3.53,-1.54
1.00,-0.02,0.01,-3.62,2.69,-1.91
1.00,-0.02,0.01,-3.67,1.75,-1.90
1.00,-0.02,0.00,-3.54,0.72,-1.55
0.99,-0.02,0.01,-3.76,-0.10,-1.24
0.99,-0.02,0.00,-3.95,-0.86,-0.85
1.00,-0.02,-0.00,-3.96,-1.55,-0.34
1.00,-0.02,0.00,-4.24,-1.94,0.49
1.02,-0.02,-0.01,-4.38,-2.16,0.92
1.02,-0.02,-0.00,-4.52,-2.37,1.32
1.02,-0.03,-0.01,-4.76,-2.71,1.39
1.02,-0.02,-0.01,-4.79,-3.09,1.17
1.03,-0.02,0.00,-4.82,-3.19,1.18
1.03,-0.03,-0.00,-4.85,-3.40,1.03
1.03,-0.02,-0.01,-4.72,-2.98,0.88
1.03,-0.03,-0.02,-4.70,-2.41,0.95
1.02,-0.02,-0.02,-4.73,-1.35,0.67
1.03,-0.02,-0.02,-4.71,-0.29,0.17
1.03,-0.02,-0.02,-4.67,0.69,-0.31
1.02,-0.02,-0.02,-4.49,1.63,-0.72
1.02,-0.02,-0.02,-4.27,2.53,-0.91
1.02,-0.02,-0.02,-4.31,3.34,-1.45
1.01,-0.02,-0.01,-4.32,4.35,-1.77
1.01,-0.02,-0.02,-4.21,5.17,-2.24
1.01,-0.02,-0.01,-4.21,5.95,-2.57
1.01,-0.02,-0.00,-4.31,6.44,-3.10
1.01,-0.03,0.00,-4.31,6.67,-3.60
1.00,-0.02,0.00,-4.48,6.70,-4.02
1.00,-0.02,0.01,-4.54,6.85,-4.21
0.99,-0.03,0.01,-4.39,6.80,-4.21
0.99,-0.02,0.02,-4.18,6.95,-4.08
1.00,-0.02,0.01,-4.05,6.50,-3.80
0.99,-0.01,0.02,-4.10,6.05,-3.08
1.00,-0.02,0.02,-4.50,5.71,-3.11
1.00,-0.02,0.03,-4.48,4.87,-3.16
1.01,-0.02,0.02,-4.66,3.77,-3.12
1.00,-0.02,0.02,-4.75,2.63,-2.91
1.01,-0.02,0.03,-4.78,1.31,-3.27
1.01,-0.02,0.03,-4.98,-0.30,-3.89
1.02,-0.02,0.03,-4.96,-1.83,-4.55
1.03,-0.02,0.04,-5.32,-3.40,-5.17
1.03,-0.02,0.02,-5.40,-4.46,-5.79
1.04,-0.03,0.02,-5.14,-5.49,-6.33
1.03,-0.01,0.02,-5.19,-5.92,-6.35
1.04,-0.01,0.01,-5.07,-5.97,-6.08
1.04,-0.01,0.01,-5.18,-6.27,-6.14
1.04,-0.02,0.00,-5.08,-6.39,-6.39
1.04,-0.02,-0.01,-4.93,-6.27,-6.69
1.04,-0.01,-0.01,-3.44,1.41,-3.30
1.03,0.00,-0.00,-3.51,1.34,-3.06
1.02,0.00,-0.00,-3.22,1.19,-2.64
1.03,0.01,-0.00,-3.12,0.65,-1.98
1.03,0.01,-0.00,-3.08,0.11,-1.28
1.03,0.01,0.00,-3.05,-0.65,-0.13
1.03,0.01,-0.00,-2.98,-1.30,0.40
1.03,0.00,-0.00,-3.07,-1.95,0.60
1.04,0.01,-0.00,-3.08,-2.40,0.55
1.04,-0.00,-0.01,-2.85,-3.19,0.75
1.05,0.00,-0.01,-2.80,-3.91,1.15
1.06,0.00,-0.01,-2.91,-4.72,1.21
1.05,-0.00,-0.00,-3.19,-6.05,1.27
1.06,-0.00,-0.00,-3.18,-7.03,0.89
1.07,0.00,-0.01,-3.11,-8.07,0.74
1.06,-0.00,-0.02,-3.27,-8.78,0.31
1.06,-0.00,-0.00,-3.55,-9.39,-0.03
1.07,0.00,-0.01,-3.48,-10.34,-0.31
1.07,0.00,-0.01,-3.45,-10.14,0.05
1.06,0.00,-0.02,-3.56,-9.58,0.54
1.06,0.01,-0.02,-3.37,-8.05,1.21
1.06,0.00,-0.03,-3.37,-6.53,2.25
1.06,-0.00,-0.04,-3.18,-4.92,3.21
1.05,-0.00,-0.03,-2.98,-3.53,3.79
1.05,-0.01,-0.02,-3.02,-2.03,4.82
1.04,-0.01,-0.03,-2.69,-1.47,5.40
1.04,-0.01,-0.03,-2.66,-0.94,5.40
1.04,-0.02,-0.02,-2.76,-0.44,5.37
1.02,-0.01,-0.02,-2.44,-0.39,5.14
1.03,-0.01,-0.03,-2.66,0.07,5.24
1.02,-0.01,-0.02,-2.63,0.36,5.27
1.03,-0.01,-0.02,-2.85,1.07,5.46
1.02,-0.01,-0.01,-2.82,1.86,5.76
1.01,-0.01,-0.00,-2.85,2.21,5.47
1.01,-0.01,-0.00,-2.92,2.24,5.64
1.01,-0.01,0.00,-2.92,1.55,5.41
