xacc,yacc,zacc,xgyro,ygyro,zgyro
1.03,-0.02,0.16,-3.63,-11.40,4.46
1.03,-0.02,0.16,-4.02,-10.97,4.63
1.03,-0.01,0.16,-4.40,-10.57,4.52
1.04,-0.02,0.16,-4.73,-9.84,4.31
1.03,-0.03,0.16,-4.78,-9.02,4.03
1.01,-0.03,0.17,-4.98,-8.03,2.61
1.01,-0.02,0.16,-5.03,-7.47,1.60
1.00,-0.03,0.16,-5.11,-6.36,1.27
1.00,-0.03,0.16,-4.85,-5.42,0.77
1.00,-0.03,0.17,-4.71,-4.37,0.92
1.01,-0.04,0.17,-4.56,-3.66,0.78
1.01,-0.03,0.17,-4.31,-3.42,0.87
1.02,-0.03,0.17,-3.95,-3.24,1.40
1.03,-0.04,0.16,-3.67,-3.46,1.81
1.03,-0.04,0.17,-3.44,-4.29,2.36
1.01,-0.05,0.18,-3.40,-5.31,3.34
1.01,-0.05,0.17,-3.15,-6.18,4.08
1.01,-0.05,0.16,-3.33,-7.41,4.40
1.00,-0.04,0.16,-3.37,-8.34,4.84
1.00,-0.04,0.15,-3.60,-8.75,4.91
1.01,-0.04,0.14,-3.79,-8.74,4.80
1.01,-0.04,0.15,-3.71,-8.42,4.83
1.01,-0.05,0.14,-3.69,-7.27,4.54
1.02,-0.05,0.14,-3.87,-6.03,4.09
1.02,-0.05,0.14,-3.91,-4.87,2.41
1.03,-0.05,0.14,-4.05,-3.09,1.50
1.03,-0.06,0.14,-4.23,-1.33,1.09
1.03,-0.06,0.14,-4.22,0.40,0.12
1.02,-0.06,0.15,-4.22,1.95,-0.63
1.02,-0.05,0.15,-4.26,3.24,-1.87
1.02,-0.05,0.14,-4.35,4.41,-2.10
1.01,-0.05,0.15,-4.24,5.47,-2.18
1.03,-0.06,0.16,-4.24,6.15,-2.60
1.02,-0.06,0.17,-4.19,6.59,-3.18
1.01,-0.05,0.17,-4.21,6.37,-3.46
1.00,-0.05,0.17,-3.82,6.72,-3.56
0.99,-0.05,0.17,-3.73,6.50,-3.24
1.00,-0.04,0.18,-3.65,6.49,-2.83
1.01,-0.04,0.18,-3.51,6.67,-2.57
1.01,-0.04,0.18,-3.31,6.68,-2.33
1.01,-0.05,0.18,-3.39,7.11,-2.66
1.00,-0.04,0.18,-3.42,7.11,-2.99
1.00,-0.03,0.18,-3.63,7.85,-2.93
0.99,-0.04,0.18,-3.69,8.35,-3.15
0.99,-0.03,0.18,-3.82,8.88,-3.52
0.99,-0.03,0.17,-4.39,9.29,-4.08
1.00,-0.04,0.18,-4.23,9.66,-4.56
1.00,-0.04,0.17,-4.41,10.11,-4.77
1.02,-0.04,0.17,-4.50,10.68,-5.20
1.03,-0.05,0.18,-4.39,11.28,-6.56
1.03,-0.06,0.18,-4.15,11.89,-7.67
1.04,-0.06,0.18,-4.01,13.24,-8.47
1.02,-0.06,0.19,-3.66,14.24,-9.56
1.01,-0.06,0.19,-3.69,15.46,-10.41
0.99,-0.06,0.19,-3.86,17.15,-10.97
1.00,-0.06,0.20,-4.09,18.83,-11.52
0.99,-0.05,0.19,-4.18,20.51,-12.51
0.98,-0.04,0.19,-4.75,22.26,-12.60
0.97,-0.04,0.20,-5.22,23.47,-12.46
0.95,-0.04,0.21,-6.07,23.79,-12.71
0.94,-0.04,0.22,-6.73,23.48,-13.31
0.93,-0.04,0.22,-7.23,23.20,-13.43
0.93,-0.04,0.22,-7.47,22.56,-12.92
0.94,-0.03,0.23,-7.45,21.20,-12.66
0.95,-0.02,0.23,-7.58,19.83,-12.40
0.95,-0.01,0.23,-7.98,17.87,-12.57
0.95,-0.02,0.22,-7.77,16.08,-12.35
0.97,-0.01,0.22,-7.14,13.95,-11.38
1.00,-0.01,0.21,-6.98,12.42,-10.26
1.03,-0.01,0.23,-6.78,10.43,-9.48
1.04,-0.01,0.20,-6.21,9.05,-8.75
1.06,-0.01,0.21,-5.73,8.01,-6.99
1.06,-0.01,0.20,-5.35,7.10,-5.78
1.07,-0.02,0.20,-4.87,6.40,-4.89
1.07,-0.01,0.20,-4.56,6.32,-3.53
1.07,-0.01,0.20,-3.92,6.18,-2.45
1.08,-0.01,0.20,-3.66,6.59,-2.60
1.07,-0.01,0.19,-3.33,6.93,-3.08
1.08,-0.02,0.19,-3.32,7.95,-3.99
1.09,-0.00,0.18,-3.06,9.05,-5.78
1.11,-0.00,0.18,-2.80,10.65,-7.43
1.10,0.00,0.18,-2.63,12.70,-9.02
1.11,0.00,0.19,-2.58,14.67,-11.06
1.12,0.01,0.19,-2.49,17.21,-13.08
1.11,0.01,0.20,-2.47,19.34,-14.66
1.12,0.01,0.21,-2.50,21.23,-16.05
1.11,0.01,0.23,-2.63,22.70,-17.18
1.11,0.02,0.23,-2.63,23.81,-18.12
1.10,0.03,0.25,-2.52,24.20,-18.51
1.09,0.03,0.26,-2.57,24.08,-18.23
1.08,0.04,0.27,-2.55,23.19,-17.76
1.06,0.05,0.28,-2.91,21.98,-16.65
1.05,0.06,0.28,-3.08,19.64,-15.25
1.05,0.05,0.30,-3.05,17.05,-13.13
1.05,0.06,0.31,-3.51,13.96,-11.05
1.04,0.06,0.30,-3.73,10.60,-8.55
1.04,0.06,0.31,-3.98,7.19,-5.42
1.03,0.06,0.31,-4.18,3.54,-3.18
1.04,0.05,0.31,-4.43,0.18,-0.60
1.04,0.05,0.30,-4.82,-2.92,1.33
0.96,-0.01,0.21,-1.91,5.96,-4.95
0.97,-0.00,0.21,-1.89,5.12,-4.73
0.98,-0.01,0.21,-2.02,4.11,-4.79
0.98,-0.00,0.20,-2.31,3.04,-4.63
0.99,-0.01,0.21,-2.76,1.17,-4.72
0.98,-0.01,0.22,-3.18,-0.44,-4.89
0.98,-0.01,0.21,-3.01,-1.26,-3.32
0.99,-0.01,0.20,-2.75,-1.75,-0.87
1.00,-0.01,0.21,-3.83,-2.37,-0.45
1.01,-0.01,0.21,-4.03,-2.82,-0.50
1.00,-0.01,0.20,-4.40,-2.62,0.41
0.98,-0.01,0.20,-4.76,-2.38,0.75
1.00,-0.02,0.21,-5.35,-1.73,1.69
1.03,-0.03,0.19,-5.36,-1.01,1.99
1.05,-0.03,0.20,-5.55,-0.18,1.69
