xacc,yacc,zacc,xgyro,ygyro,zgyro
1.03,0.06,-0.09,-3.31,-2.47,-1.90
1.04,0.07,-0.09,-3.29,-2.02,-1.11
1.04,0.06,-0.08,-3.08,-2.23,-0.85
1.03,0.06,-0.08,-3.03,-1.89,-0.78
1.03,0.06,-0.08,-2.96,-1.71,-0.27
1.04,0.06,-0.08,-3.04,-1.04,-0.45
1.04,0.06,-0.07,-3.24,-0.05,-0.44
1.04,0.06,-0.08,-3.43,0.65,-0.31
1.03,0.06,-0.07,-3.89,1.40,-0.82
1.04,0.06,-0.08,-3.99,2.13,-1.47
1.03,0.05,-0.07,-4.12,3.09,-2.11
1.02,0.05,-0.07,-4.56,4.03,-2.65
1.03,0.06,-0.08,-4.55,5.28,-2.67
1.02,0.06,-0.07,-4.79,6.46,-2.91
1.01,0.06,-0.06,-4.97,7.12,-2.98
1.01,0.05,-0.05,-4.58,7.56,-3.34
1.01,0.05,-0.05,-4.43,7.44,-3.73
1.01,0.05,-0.05,-4.37,6.98,-4.02
1.01,0.06,-0.05,-4.54,6.06,-3.91
1.00,0.06,-0.05,-4.34,5.39,-3.74
0.99,0.06,-0.05,-4.36,4.24,-3.42
1.00,0.07,-0.06,-4.29,3.36,-2.94
1.00,0.06,-0.07,-4.35,2.72,-2.41
1.00,0.06,-0.06,-4.27,1.82,-2.21
1.00,0.06,-0.06,-4.26,1.05,-1.79
1.00,0.06,-0.06,-4.24,0.21,-1.46
1.00,0.06,-0.06,-4.63,-0.38,-1.37
1.01,0.06,-0.07,-4.27,-0.99,-0.74
1.01,0.05,-0.07,-4.10,-1.53,-0.22
1.01,0.05,-0.07,-3.92,-2.34,0.15
1.01,0.06,-0.07,-3.47,-2.92,0.08
1.02,0.06,-0.06,-3.44,-3.60,-0.03
1.02,0.06,-0.06,-3.33,-3.84,-0.27
1.02,0.06,-0.07,-3.18,-4.02,-0.66
1.02,0.06,-0.07,-3.27,-3.92,-0.66
1.02,0.06,-0.07,-3.33,-3.84,-0.65
1.01,0.07,-0.07,-3.70,-3.21,-0.76
1.02,0.06,-0.07,-3.93,-2.57,-0.97
1.02,0.07,-0.07,-4.30,-2.24,-1.29
1.02,0.06,-0.06,-4.24,-1.65,-1.24
1.01,0.07,-0.05,-4.08,-1.73,-1.25
1.02,0.05,-0.05,-4.26,-2.08,-1.33
1.02,0.07,-0.05,-4.02,-2.30,-1.56
1.02,0.06,-0.05,-3.67,-3.24,-0.98
1.01,0.07,-0.04,-3.24,-4.32,-0.06
1.01,0.07,-0.04,-3.53,-4.94,0.82
1.02,0.07,-0.04,-3.75,-5.08,1.37
1.03,0.08,-0.07,-3.85,-4.70,2.16
1.04,0.07,-0.07,-3.60,-4.20,2.64
1.04,0.07,-0.07,-3.50,-3.69,2.79
1.05,0.07,-0.08,-3.60,-2.94,3.32
1.05,0.07,-0.08,-3.79,-1.78,3.62
1.04,0.07,-0.07,-3.85,-1.11,4.03
1.05,0.06,-0.08,-4.09,-0.02,3.35
1.04,0.06,-0.07,-4.17,0.80,2.73
1.04,0.06,-0.07,-4.21,1.44,2.24
1.04,0.06,-0.07,-4.44,1.84,1.70
1.04,0.06,-0.06,-4.60,2.05,1.28
1.03,0.06,-0.05,-4.74,2.14,0.74
1.03,0.06,-0.07,-4.89,2.13,0.24
1.03,0.06,-0.07,-4.95,2.28,-0.27
1.02,0.05,-0.06,-5.04,2.17,-0.81
1.02,0.05,-0.06,-4.93,1.93,-1.32
1.01,0.05,-0.07,-4.98,1.62,-1.93
1.02,0.04,-0.07,-4.86,1.50,-2.10
1.01,0.05,-0.07,-4.90,1.15,-2.51
1.02,0.04,-0.06,-4.56,0.76,-2.94
1.02,0.04,-0.07,-4.53,0.44,-2.98
1.02,0.04,-0.06,-4.38,-0.02,-3.50
1.02,0.05,-0.06,-4.44,-0.37,-3.59
1.02,0.06,-0.06,-4.07,-0.97,-3.86
1.03,0.06,-0.06,-4.06,-1.44,-3.67
1.03,0.06,-0.06,-4.08,-2.04,-2.95
1.03,0.06,-0.06,-4.11,-2.40,-1.79
1.03,0.07,-0.06,-3.93,-3.27,-0.69
1.03,0.06,-0.06,-3.76,-3.82,0.59
1.04,0.06,-0.06,-3.49,-4.95,1.76
1.04,0.07,-0.07,-3.27,-5.74,3.24
1.04,0.07,-0.07,-3.27,-6.92,4.68
1.04,0.06,-0.06,-3.01,-7.62,6.25
1.04,0.06,-0.06,-2.89,-7.92,7.43
1.06,0.06,-0.06,-2.59,-8.62,8.49
1.05,0.06,-0.06,-2.44,-9.20,9.31
1.06,0.06,-0.07,-2.37,-10.13,9.66
1.05,0.06,-0.07,-2.17,-10.80,9.53
1.05,0.06,-0.06,-1.98,-11.84,10.02
1.05,0.06,-0.07,-1.74,-12.69,10.11
1.05,0.06,-0.07,-1.61,-13.53,9.78
1.06,0.06,-0.08,-1.50,-14.22,9.47
1.06,0.06,-0.09,-1.56,-14.02,8.88
1.07,0.05,-0.10,-1.51,-13.08,8.09
1.06,0.05,-0.12,-1.88,-11.39,7.46
1.05,0.05,-0.11,-2.25,-9.15,6.44
1.06,0.04,-0.14,-2.86,-6.44,5.08
1.05,0.05,-0.14,-3.26,-2.79,4.14
1.05,0.04,-0.13,-3.97,1.21,3.42
1.05,0.04,-0.13,-4.46,4.92,2.44
1.03,0.04,-0.13,-4.85,8.15,1.28
1.02,0.03,-0.12,-5.11,10.74,0.50
1.01,0.03,-0.10,-5.51,12.85,-0.37
1.01,0.04,-0.07,-4.18,1.72,-1.08
1.00,0.04,-0.06,-3.95,1.31,-1.12
1.00,0.04,-0.06,-4.02,1.58,-1.21
1.00,0.04,-0.06,-4.01,1.03,-1.33
0.99,0.04,-0.07,-3.96,0.66,-1.31
0.99,0.04,-0.07,-3.72,0.52,-1.34
1.00,0.04,-0.07,-4.14,0.40,-1.20
1.00,0.04,-0.06,-4.18,0.56,-0.88
1.01,0.04,-0.07,-3.88,0.61,-0.78
0.99,0.04,-0.06,-4.02,0.43,-0.58
0.99,0.04,-0.07,-4.03,0.36,-0.40
0.99,0.03,-0.07,-4.28,0.19,-0.40
0.99,0.04,-0.06,-4.37,0.44,-0.34
1.00,0.04,-0.07,-4.59,0.59,-0.31
1.00,0.04,-0.07,-4.48,0.80,-0.48
1.00,0.03,-0.06,-4.56,1.36,-0.79
1.01,0.03,-0.07,-4.95,1.51,-1.13
1.01,0.04,-0.07,-4.65,1.87,-1.32
1.00,0.03,-0.07,-4.69,1.81,-1.69
1.01,0.03,-0.07,-4.72,1.82,-2.08
1.00,0.04,-0.06,-4.70,1.69,-2.27
1.00,0.04,-0.06,-4.58,1.58,-2.71
1.00,0.03,-0.06,-4.73,1.35,-3.03
1.00,0.03,-0.06,-4.63,1.27,-3.65
1.00,0.04,-0.06,-4.37,1.21,-4.08
0.99,0.04,-0.06,-4.47,1.19,-4.29
0.99,0.04,-0.06,-4.42,1.22,-4.72
1.00,0.04,-0.07,-4.42,1.60,-5.14
0.99,0.04,-0.07,-4.73,1.76,-5.69
1.00,0.05,-0.07,-4.85,2.16,-6.11
0.99,0.04,-0.07,-5.08,3.29,-6.18
0.99,0.05,-0.08,-5.27,4.28,-6.40
0.99,0.05,-0.07,-5.49,5.08,-6.15
0.99,0.04,-0.06,-5.50,5.80,-5.69
0.99,0.05,-0.05,-5.67,5.79,-5.08
0.98,0.05,-0.06,-5.75,5.77,-4.67
0.98,0.05,-0.04,-5.55,5.56,-4.02
0.99,0.05,-0.04,-5.39,4.96,-3.92
0.99,0.05,-0.04,-5.72,4.77,-3.64
0.99,0.04,-0.05,-5.78,4.69,-3.89
0.99,0.04,-0.05,-5.85,4.76,-4.56
1.00,0.05,-0.06,-6.18,5.23,-5.03
1.00,0.04,-0.06,-6.11,5.76,-5.73
0.99,0.03,-0.06,-6.17,6.12,-6.55
1.00,0.04,-0.05,-6.19,6.22,-7.05
1.00,0.04,-0.05,-5.90,5.82,-7.39
0.99,0.05,-0.05,-5.53,5.36,-7.43
0.99,0.04,-0.05,-5.08,4.60,-7.37
0.99,0.05,-0.05,-4.73,3.40,-7.11
1.00,0.05,-0.05,-4.66,1.90,-6.57
1.00,0.05,-0.05,-3.95,0.10,-5.70
1.01,0.05,-0.05,-3.46,-1.63,-4.83
1.00,0.05,-0.04,-2.55,-3.73,-3.93
1.01,0.06,-0.03,-1.98,-6.05,-3.06
1.01,0.06,-0.04,-1.23,-8.67,-2.16
1.01,0.06,-0.04,-0.40,-10.68,-0.69
1.03,0.07,-0.04,-0.25,-12.63,1.15
1.03,0.06,-0.05,-0.05,-13.93,2.50
1.04,0.06,-0.06,-0.22,-15.24,3.01
1.05,0.06,-0.05,-0.05,-15.92,3.60
1.06,0.06,-0.05,-0.37,-16.29,3.92
1.06,0.07,-0.07,-0.83,-15.89,3.68
1.06,0.07,-0.07,-0.86,-15.36,3.60
1.06,0.06,-0.06,-0.77,-15.12,3.32
1.06,0.06,-0.08,-0.92,-13.88,2.51
1.07,0.07,-0.07,-1.85,-12.11,1.96
1.07,0.08,-0.08,-2.95,-9.98,1.60
1.06,0.07,-0.09,-3.11,-7.72,1.40
1.05,0.07,-0.09,-3.71,-5.26,1.82
1.06,0.07,-0.09,-4.41,-2.68,2.53
1.05,0.07,-0.11,-4.77,0.18,3.29
1.05,0.08,-0.10,-5.71,2.77,4.31
1.04,0.07,-0.10,-6.22,5.27,5.31
1.04,0.06,-0.09,-6.69,8.04,6.19
1.03,0.05,-0.09,-6.98,10.11,6.50
1.02,0.04,-0.07,-6.71,11.11,6.49
1.02,0.04,-0.07,-6.37,11.40,5.88
1.01,0.04,-0.07,-5.98,11.25,5.58
1.01,0.04,-0.06,-5.80,10.75,4.88
1.01,0.02,-0.05,-5.23,9.75,4.35
1.00,0.03,-0.05,-4.89,8.73,3.17
1.00,0.03,-0.05,-4.79,7.13,1.89
1.00,0.03,-0.04,-4.47,5.73,0.78
1.00,0.04,-0.04,-4.37,4.27,-0.27
1.00,0.03,-0.05,-4.33,2.65,-0.98
1.01,0.04,-0.05,-4.31,1.38,-1.96
1.00,0.04,-0.05,-4.66,0.06,-2.41
1.00,0.03,-0.05,-4.57,-0.98,-3.40
1.01,0.04,-0.06,-4.55,-1.70,-3.60
1.01,0.04,-0.07,-4.67,-2.21,-3.27
1.01,0.04,-0.06,-4.56,-2.76,-2.96
1.02,0.04,-0.07,-4.37,-3.51,-2.66
1.02,0.04,-0.07,-4.40,-3.60,-2.58
1.02,0.04,-0.06,-4.35,-4.27,-2.14
1.01,0.04,-0.07,-4.41,-4.77,-1.67
1.02,0.05,-0.06,-4.33,-5.02,-1.54
1.02,0.04,-0.07,-4.03,-5.18,-1.63
1.02,0.04,-0.06,-3.40,-5.49,-1.97
1.02,0.04,-0.07,-3.05,-5.99,-1.95
1.03,0.05,-0.07,-3.37,-6.16,-2.05
0.99,0.08,-0.06,-2.20,-10.71,8.58
0.99,0.08,-0.06,-2.47,-11.07,9.18
1.01,0.07,-0.07,-2.29,-11.21,9.92
1.01,0.07,-0.06,-2.42,-11.08,10.27
1.00,0.08,-0.05,-2.64,-10.81,10.72
1.01,0.07,-0.06,-2.78,-10.66,10.48
1.02,0.06,-0.06,-2.26,-10.12,9.72
1.01,0.06,-0.06,-2.46,-9.13,9.44
1.01,0.07,-0.06,-2.81,-8.08,9.34
1.00,0.07,-0.05,-3.26,-6.95,9.58
1.00,0.06,-0.06,-3.50,-5.31,9.82
1.00,0.06,-0.07,-3.66,-3.60,9.84
1.00,0.06,-0.06,-3.88,-2.32,9.97
1.01,0.08,-0.05,-4.64,-0.68,10.39
1.00,0.06,-0.06,-4.42,0.95,10.21
1.00,0.07,-0.05,-4.35,1.92,10.30
1.00,0.06,-0.05,-4.66,3.18,10.05
1.00,0.05,-0.02,-4.74,3.76,9.53
1.00,0.04,-0.03,-4.82,4.33,8.05
1.00,0.04,-0.04,-5.11,4.53,6.71
1.00,0.05,-0.04,-5.47,5.11,5.76
1.01,0.04,-0.03,-5.53,5.44,5.12
1.00,0.04,-0.04,-5.16,5.50,4.49
1.00,0.04,-0.04,-5.12,5.15,4.02
1.00,0.03,-0.03,-4.82,4.59,3.41
1.00,0.04,-0.03,-4.29,3.37,2.70
0.99,0.03,-0.04,-3.83,1.60,2.08
0.99,0.04,-0.03,-3.55,0.10,1.59
1.00,0.04,-0.04,-3.18,-1.78,1.35
1.00,0.04,-0.03,-3.01,-3.37,0.86
1.00,0.04,-0.04,-2.63,-5.63,0.32
1.00,0.04,-0.05,-2.78,-7.21,-0.15
1.02,0.04,-0.05,-2.42,-8.96,-0.15
1.02,0.04,-0.06,-2.66,-10.66,0.03
1.02,0.04,-0.05,-2.69,-12.29,0.10
1.03,0.05,-0.06,-2.94,-13.86,0.35
1.04,0.04,-0.07,-2.98,-14.79,0.37
1.04,0.04,-0.07,-3.16,-15.21,0.57
1.04,0.04,-0.08,-3.21,-15.11,0.56
1.04,0.03,-0.08,-3.37,-14.65,0.20
1.05,0.04,-0.08,-3.71,-13.76,-0.34
1.05,0.03,-0.09,-3.77,-12.28,-0.77
1.05,0.03,-0.08,-4.40,-10.40,-1.54
1.04,0.03,-0.09,-4.42,-8.24,-2.27
1.03,0.03,-0.09,-4.90,-5.97,-2.90
